Reservation ID,Listing ID,PMS Name,check_in_date,check_out_date,Nightly Amount,Rental Revenue,No. of Days,Booked Date,Lead Time
7.70E+12,203812___490007,cloudbeds,11/1/24,11/3/24,423,846,2,10/12/24,20
9.07E+12,203812___490007,cloudbeds,11/22/24,11/24/24,388,776,2,10/12/24,41
9.43E+12,203812___490007,cloudbeds,11/27/24,11/30/24,409,1227,3,10/21/24,37
7.55E+12,203812___490007,cloudbeds,10/25/24,10/27/24,275,550,2,10/23/24,2
8.12E+12,203812___490007,cloudbeds,12/8/24,12/11/24,221,663,3,11/3/24,35
5.14E+12,203812___490007,cloudbeds,11/8/24,11/10/24,395,790,2,11/5/24,3
3.20E+12,203812___490007,cloudbeds,11/12/24,11/13/24,247,247,1,11/7/24,5
7.69E+12,203812___490007,cloudbeds,12/12/24,12/14/24,304,608,2,11/7/24,35
5.44E+12,203812___490007,cloudbeds,11/24/24,11/26/24,315.5,631,2,11/8/24,16
7.88E+12,203812___490007,cloudbeds,12/6/24,12/8/24,349,698,2,11/10/24,26
2.92E+12,203812___490007,cloudbeds,11/16/24,11/18/24,327.5,655,2,11/10/24,6
7.51E+12,203812___490007,cloudbeds,11/14/24,11/16/24,268.5,537,2,11/13/24,1
1.41E+12,203812___490007,cloudbeds,10/30/24,10/31/24,230,230,1,10/30/24,0
6.12E+12,203812___490007,cloudbeds,12/18/24,12/20/24,259,518,2,10/25/24,54
7.13E+12,203812___490007,cloudbeds,10/23/24,10/24/24,178,178,1,10/23/24,0
2.49E+12,203812___490007,cloudbeds,12/3/24,12/5/24,202,404,2,11/15/24,18
6.18E+12,203812___490007,cloudbeds,12/20/24,12/22/24,349,698,2,11/16/24,34
9.79E+12,203812___490007,cloudbeds,12/14/24,12/16/24,304,608,2,11/19/24,25
5.34E+12,203812___490007,cloudbeds,12/1/24,12/3/24,219,438,2,11/18/24,13
6.67E+12,203812___490007,cloudbeds,11/30/24,12/1/24,350,350,1,11/20/24,10
5.63E+12,203812___490007,cloudbeds,1/3/25,1/5/25,449.5,899,2,11/19/24,45
1.99E+12,203812___490007,cloudbeds,11/26/24,11/27/24,207,207,1,11/23/24,3
3.65E+12,203812___490007,cloudbeds,12/27/24,12/29/24,338,676,2,12/7/24,20
3.34E+12,203812___490007,cloudbeds,1/13/25,1/15/25,194,388,2,12/10/24,34
3.59E+12,203812___490007,cloudbeds,1/17/25,1/19/25,315,630,2,12/13/24,35
6.06E+12,203812___490007,cloudbeds,12/17/24,12/18/24,256,256,1,12/14/24,3
8.61E+12,203812___490007,cloudbeds,12/16/24,12/17/24,269,269,1,12/15/24,1
8.63E+12,203812___490007,cloudbeds,2/28/25,3/2/25,399,798,2,12/17/24,73
5.46E+12,203812___490007,cloudbeds,1/25/25,1/28/25,234,702,3,12/17/24,39
5.10E+12,203812___490007,cloudbeds,12/22/24,12/23/24,240,240,1,12/19/24,3
9.87E+12,203812___490007,cloudbeds,12/30/24,1/3/25,424.75,1699,4,12/20/24,10
4.33E+12,203812___490007,cloudbeds,12/25/24,12/26/24,216,216,1,12/20/24,5
9.04E+12,203812___490007,cloudbeds,1/10/25,1/13/25,237,711,3,12/19/24,22
4.95E+12,203812___490007,cloudbeds,12/24/24,12/25/24,186,186,1,12/21/24,3
1.70E+12,203812___490007,cloudbeds,12/26/24,12/27/24,183,183,1,12/22/24,4
5.67E+12,203812___490007,cloudbeds,12/23/24,12/24/24,177,177,1,12/21/24,2
8.60E+12,203812___490007,cloudbeds,1/8/25,1/9/25,199,199,1,12/24/24,15
1.90E+12,203812___490007,cloudbeds,12/29/24,12/30/24,278,278,1,12/25/24,4
8.34E+12,203812___490007,cloudbeds,1/24/25,1/25/25,279,279,1,1/2/25,22
2.31E+12,203812___490007,cloudbeds,1/5/25,1/6/25,176,176,1,1/3/25,2
5.98E+12,203812___490007,cloudbeds,2/8/25,2/10/25,319.5,639,2,1/5/25,34
5.94E+12,203812___490007,cloudbeds,1/6/25,1/7/25,199,199,1,1/5/25,1
2.91E+12,203812___490007,cloudbeds,2/14/25,2/16/25,597,1194,2,1/6/25,39
3.26E+12,203812___490007,cloudbeds,2/21/25,2/24/25,260,780,3,1/9/25,43
5.34E+12,203812___490007,cloudbeds,9/14/24,9/16/24,269,538,2,9/5/24,9
3.98E+12,203812___490007,cloudbeds,9/6/24,9/8/24,198,396,2,9/2/24,4
8.62E+12,203812___490007,cloudbeds,8/30/24,9/1/24,324,648,2,8/29/24,1
6.51E+12,203812___490007,cloudbeds,9/1/24,9/3/24,239,478,2,8/28/24,4
5.16E+12,203812___490007,cloudbeds,8/23/24,8/24/24,200,200,1,8/18/24,5
9.24E+12,203812___490007,cloudbeds,8/24/24,8/25/24,200,200,1,8/16/24,8
9.11E+12,203812___490007,cloudbeds,9/9/24,9/11/24,198,396,2,8/13/24,27
1.35E+12,203812___490007,cloudbeds,8/20/24,8/22/24,159,318,2,8/12/24,8
9.09E+12,203812___490007,cloudbeds,8/10/24,8/11/24,249,249,1,8/9/24,1
8.26E+12,203812___490007,cloudbeds,8/16/24,8/18/24,297,594,2,8/8/24,8
9.46E+12,203812___490007,cloudbeds,8/2/24,8/4/24,252,504,2,8/1/24,1
3.71E+12,203812___490007,cloudbeds,7/26/24,7/28/24,183,366,2,7/25/24,1
2.20E+12,203812___490007,cloudbeds,7/12/24,7/14/24,188,376,2,7/12/24,0
2.87E+12,203812___490007,cloudbeds,7/5/24,7/7/24,209,418,2,7/3/24,2
9.53E+12,203812___490007,cloudbeds,7/3/24,7/5/24,204,408,2,7/1/24,2
5.85E+12,203812___490007,cloudbeds,6/22/24,6/23/24,239,239,1,6/21/24,1
6.14E+12,203812___490007,cloudbeds,6/14/24,6/16/24,225,450,2,6/13/24,1
2.49E+12,203812___490007,cloudbeds,6/8/24,6/10/24,175,350,2,6/7/24,1
8.61E+12,203812___490007,cloudbeds,5/26/24,5/27/24,262,262,1,5/25/24,1
3.81E+12,203812___490007,cloudbeds,5/18/24,5/20/24,160,320,2,5/18/24,0
5.71E+12,203812___490007,cloudbeds,5/14/24,5/16/24,209,418,2,5/14/24,0
6.36E+12,203812___490007,cloudbeds,7/18/24,7/21/24,395,1185,3,4/1/24,108
9.07E+12,203812___490007,cloudbeds,2/11/25,2/12/25,219,219,1,1/13/25,29
4.27E+12,203812___490007,cloudbeds,1/19/25,1/20/25,259,259,1,1/12/25,7
2.16E+12,203812___490007,cloudbeds,2/25/25,2/27/25,199,398,2,1/13/25,43
7.67E+12,203812___490007,cloudbeds,1/16/25,1/17/25,183,183,1,1/13/25,3
7.50E+12,203812___490007,cloudbeds,4/20/25,4/22/25,260,520,2,1/16/25,94
4.27E+12,203812___490007,cloudbeds,2/16/25,2/18/25,288,576,2,1/17/25,30
9.19E+12,203812___490007,cloudbeds,2/19/25,2/21/25,336,672,2,1/30/25,20
6.15E+12,203812___490007,cloudbeds,2/1/25,2/3/25,236,472,2,1/30/25,2
6.02E+12,203812___490007,cloudbeds,2/3/25,2/4/25,221,221,1,2/2/25,1
7.26E+12,203812___490007,cloudbeds,2/7/25,2/8/25,416,416,1,2/3/25,4
6.99E+12,203812___490007,cloudbeds,10/17/25,10/20/25,303.333333,910,3,2/6/25,253
6.13E+12,203812___490007,cloudbeds,2/13/25,2/14/25,169,169,1,2/7/25,6
9.89E+12,203812___490007,cloudbeds,3/7/25,3/10/25,311,933,3,2/12/25,23
9.38E+12,203812___490007,cloudbeds,2/12/25,2/13/25,179,179,1,2/12/25,0
6.97E+12,203812___490007,cloudbeds,3/3/25,3/4/25,175,175,1,2/25/25,6
2.11E+12,203812___490007,cloudbeds,3/5/25,3/6/25,222,222,1,3/2/25,3
9.45E+12,203812___490007,cloudbeds,3/6/25,3/7/25,189,189,1,3/3/25,3
9.35E+12,203812___490007,cloudbeds,3/10/25,3/11/25,296,296,1,3/6/25,4
6.63E+12,203812___490007,cloudbeds,3/14/25,3/16/25,463,926,2,3/7/25,7
3.66E+12,203812___490007,cloudbeds,3/12/25,3/14/25,278,556,2,3/9/25,3
2.77E+12,203812___490007,cloudbeds,4/3/25,4/5/25,401,802,2,3/9/25,25
2.38E+12,203812___490007,cloudbeds,3/21/25,3/23/25,541,1082,2,3/10/25,11
2.43E+12,203812___490007,cloudbeds,3/11/25,3/12/25,288,288,1,3/10/25,1
5.78E+12,203812___490007,cloudbeds,3/17/25,3/19/25,268,536,2,3/12/25,5
4.33E+12,203812___490007,cloudbeds,3/20/25,3/21/25,348,348,1,3/16/25,4
6.20E+12,203812___490007,cloudbeds,3/19/25,3/20/25,169,169,1,3/18/25,1
2.79E+12,203812___490007,cloudbeds,4/25/25,4/27/25,460,920,2,3/19/25,37
7.63E+12,203812___490007,cloudbeds,3/28/25,3/30/25,568,1136,2,3/20/25,8
1.80E+12,203812___490007,cloudbeds,3/23/25,3/24/25,207,207,1,3/22/25,1
8.80E+12,203812___490007,cloudbeds,3/27/25,3/28/25,204,204,1,3/25/25,2
8.44E+12,203812___490007,cloudbeds,4/1/25,4/2/25,146,146,1,4/1/25,0
4.21E+12,203812___490007,cloudbeds,4/2/25,4/3/25,146,146,1,4/1/25,1
9977343724438-2,203812___490024,cloudbeds,6/5/24,6/8/24,274.666667,824,3,5/21/24,15
7.06E+12,203812___490024,cloudbeds,5/28/24,5/30/24,195,390,2,4/29/24,29
1.33E+11,203812___490024,cloudbeds,5/17/24,5/19/24,439,878,2,4/28/24,19
9.85E+11,203812___490024,cloudbeds,4/24/24,4/26/24,181.5,363,2,4/24/24,0
8.09E+12,203812___490024,cloudbeds,5/10/24,5/12/24,399,798,2,4/14/24,26
5.15E+12,203812___490024,cloudbeds,5/31/24,6/2/24,399,798,2,4/13/24,48
9.38E+12,203812___490024,cloudbeds,5/24/24,5/26/24,479,958,2,4/11/24,43
3.28E+12,203812___490024,cloudbeds,4/11/24,4/12/24,332,332,1,4/9/24,2
9.82E+12,203812___490024,cloudbeds,4/26/24,4/28/24,439,878,2,4/7/24,19
2.02E+12,203812___490024,cloudbeds,7/5/24,7/8/24,375.666667,1127,3,4/2/24,94
7.21E+12,203812___490024,cloudbeds,4/8/24,4/9/24,399,399,1,4/1/24,7
5.41E+12,203812___490024,cloudbeds,4/19/24,4/22/24,479,1437,3,4/1/24,18
3.08E+12,203812___490024,cloudbeds,4/5/24,4/7/24,365,730,2,3/30/24,6
8.71E+12,203812___490024,cloudbeds,5/3/24,5/5/24,399,798,2,3/29/24,35
2.33E+12,203812___490024,cloudbeds,4/29/24,5/1/24,259,518,2,3/29/24,31
7.93E+12,203812___490024,cloudbeds,3/28/24,3/29/24,179,179,1,3/28/24,0
8.03E+12,203812___490024,cloudbeds,4/2/24,4/3/24,189,189,1,3/26/24,7
2.16E+12,203812___490024,cloudbeds,6/27/24,6/29/24,364,728,2,3/25/24,94
8.44E+11,203812___490024,cloudbeds,4/7/24,4/8/24,1799,1799,1,3/22/24,16
7.24E+12,203812___490024,cloudbeds,4/3/24,4/5/24,294.5,589,2,3/22/24,12
7.83E+11,203812___490024,cloudbeds,3/24/24,3/25/24,199,199,1,3/19/24,5
9.37E+12,203812___490024,cloudbeds,9/28/24,9/30/24,429,858,2,3/18/24,194
1.07E+12,203812___490024,cloudbeds,3/22/24,3/24/24,388,776,2,3/14/24,8
2.77E+12,203812___490024,cloudbeds,3/19/24,3/21/24,189,378,2,3/12/24,7
5.44E+12,203812___490024,cloudbeds,4/12/24,4/14/24,646,1292,2,3/11/24,32
3.40E+12,203812___490024,cloudbeds,3/17/24,3/18/24,189,189,1,3/11/24,6
9.27E+12,203812___490024,cloudbeds,3/8/24,3/10/24,532,1064,2,3/6/24,2
3.00E+12,203812___490024,cloudbeds,3/13/24,3/15/24,250.5,501,2,3/5/24,8
5.50E+11,203812___490024,cloudbeds,3/10/24,3/11/24,248,248,1,3/4/24,6
8.69E+12,203812___490024,cloudbeds,3/25/24,3/28/24,270,810,3,3/4/24,21
6.76E+12,203812___490024,cloudbeds,3/3/24,3/8/24,173.4,867,5,3/1/24,2
6.14E+12,203812___490024,cloudbeds,3/15/24,3/17/24,501,1002,2,2/29/24,15
6228763900249-2,203812___490024,cloudbeds,2/28/24,2/29/24,184,184,1,2/21/24,7
7.18E+12,203812___490024,cloudbeds,3/29/24,4/1/24,335.666667,1007,3,2/20/24,38
3.55E+12,203812___490024,cloudbeds,2/16/24,2/19/24,280,840,3,2/15/24,1
2.73E+12,203812___490024,cloudbeds,3/1/24,3/2/24,380,380,1,2/14/24,16
7.87E+12,203812___490024,cloudbeds,2/15/24,2/16/24,154,154,1,2/14/24,1
6.83E+12,203812___490024,cloudbeds,3/11/24,3/13/24,224,448,2,2/5/24,35
3.34E+12,203812___490024,cloudbeds,2/2/24,2/4/24,324,648,2,2/1/24,1
8.54E+12,203812___490024,cloudbeds,2/23/24,2/25/24,440,880,2,1/24/24,30
7.88E+12,203812___490024,cloudbeds,2/9/24,2/11/24,513,1026,2,1/22/24,18
9.66E+12,203812___490024,cloudbeds,1/26/24,1/28/24,348,696,2,1/21/24,5
4.58E+12,203812___490024,cloudbeds,2/14/24,2/15/24,230,230,1,1/21/24,24
6.66E+12,203812___490024,cloudbeds,1/20/24,1/21/24,167,167,1,1/20/24,0
6.72E+12,203812___490024,cloudbeds,1/29/24,1/31/24,178,356,2,1/19/24,10
6.18E+11,203812___490024,cloudbeds,1/23/24,1/24/24,178,178,1,1/5/24,18
3.89E+12,203812___490024,cloudbeds,12/31/23,1/2/24,277.5,555,2,12/30/23,1
1.46E+12,203812___490024,cloudbeds,12/21/23,12/22/23,186,186,1,12/20/23,1
3.39E+11,203812___490024,cloudbeds,12/24/23,12/26/23,248,496,2,12/20/23,4
4.21E+12,203812___490024,cloudbeds,12/20/23,12/21/23,282,282,1,12/19/23,1
3.64E+12,203812___490024,cloudbeds,12/15/23,12/17/23,386,772,2,12/12/23,3
5.17E+12,203812___490024,cloudbeds,12/12/23,12/13/23,218,218,1,12/12/23,0
7.23E+12,203812___490024,cloudbeds,1/7/24,1/9/24,217.5,435,2,12/8/23,30
2.47E+12,203812___490024,cloudbeds,12/9/23,12/11/23,216.5,433,2,12/7/23,2
9.78E+12,203812___490024,cloudbeds,1/5/24,1/7/24,446,892,2,12/5/23,31
6.49E+12,203812___490024,cloudbeds,12/22/23,12/24/23,217,434,2,11/27/23,25
2.10E+12,203812___490024,cloudbeds,12/27/23,12/31/23,617.75,2471,4,11/25/23,32
4.53E+12,203812___490024,cloudbeds,11/24/23,11/26/23,348,696,2,11/22/23,2
7.38E+10,203812___490024,cloudbeds,11/21/23,11/23/23,305,610,2,11/14/23,7
7.25E+12,203812___490024,cloudbeds,11/23/23,11/24/23,366,366,1,11/8/23,15
3620324002133-3,203812___490024,cloudbeds,11/9/23,11/10/23,215,215,1,11/6/23,3
7.50E+12,203812___490024,cloudbeds,11/4/23,11/6/23,324,648,2,11/3/23,1
4.12E+12,203812___490024,cloudbeds,11/17/23,11/19/23,599,1198,2,11/2/23,15
2.92E+12,203812___490024,cloudbeds,11/7/23,11/8/23,216,216,1,10/30/23,8
7.83E+12,203812___490024,cloudbeds,10/26/23,10/27/23,309,309,1,10/26/23,0
2.94E+12,203812___490024,cloudbeds,10/29/23,10/30/23,135,135,1,10/25/23,4
5.86E+12,203812___490024,cloudbeds,11/2/23,11/4/23,313,626,2,10/23/23,10
9.92E+12,203812___490024,cloudbeds,10/22/23,10/24/23,169,338,2,10/19/23,3
8.63E+12,203812___490024,cloudbeds,10/20/23,10/22/23,309,618,2,10/17/23,3
7.63E+12,203812___490024,cloudbeds,10/7/23,10/9/23,369,738,2,10/4/23,3
7.92E+12,203812___490024,cloudbeds,10/1/23,10/3/23,264,528,2,9/28/23,3
5.65E+12,203812___490024,cloudbeds,12/1/23,12/4/23,565.666667,1697,3,9/25/23,67
9.53E+12,203812___490024,cloudbeds,9/26/23,9/27/23,199,199,1,9/23/23,3
8.93E+12,203812___490024,cloudbeds,9/16/23,9/17/23,320,320,1,9/15/23,1
5.93E+12,203812___490024,cloudbeds,9/15/23,9/16/23,320,320,1,9/14/23,1
4.20E+12,203812___490024,cloudbeds,9/24/23,9/26/23,199,398,2,9/10/23,14
4.24E+12,203812___490024,cloudbeds,8/24/23,8/27/23,197.666667,593,3,8/24/23,0
8.32E+12,203812___490024,cloudbeds,10/27/23,10/29/23,363,726,2,8/23/23,65
2.94E+12,203812___490024,cloudbeds,8/18/23,8/19/23,314,314,1,8/18/23,0
9.93E+12,203812___490024,cloudbeds,9/21/23,9/24/23,328.333333,985,3,8/18/23,34
4.66E+12,203812___490024,cloudbeds,9/2/23,9/4/23,436,872,2,8/6/23,27
1.22E+12,203812___490024,cloudbeds,8/28/23,8/30/23,259,518,2,8/5/23,23
9.06E+12,203812___490024,cloudbeds,8/4/23,8/6/23,239,478,2,8/4/23,0
5.87E+12,203812___490024,cloudbeds,10/5/23,10/7/23,419,838,2,7/25/23,72
1.05E+12,203812___490024,cloudbeds,7/27/23,7/30/23,389,1167,3,7/25/23,2
6.08E+12,203812___490024,cloudbeds,11/10/23,11/12/23,463,926,2,7/21/23,112
1.13E+12,203812___490024,cloudbeds,9/7/23,9/10/23,328.333333,985,3,7/15/23,54
6.79E+12,203812___490024,cloudbeds,8/11/23,8/13/23,363,726,2,7/14/23,28
3.45E+12,203812___490024,cloudbeds,7/14/23,7/15/23,239,239,1,7/14/23,0
9.58E+12,203812___490024,cloudbeds,7/15/23,7/17/23,366,732,2,7/12/23,3
9.92E+12,203812___490024,cloudbeds,7/11/23,7/12/23,198,198,1,7/11/23,0
7.91E+12,203812___490024,cloudbeds,7/21/23,7/23/23,363,726,2,7/11/23,10
7.22E+12,203812___490024,cloudbeds,7/3/23,7/4/23,346,346,1,7/3/23,0
3.04E+12,203812___490024,cloudbeds,8/19/23,8/21/23,363,726,2,6/29/23,51
6.33E+12,203812___490024,cloudbeds,6/29/23,6/30/23,259,259,1,6/28/23,1
4772737413194-2,203812___490024,cloudbeds,7/6/23,7/8/23,368,736,2,6/28/23,8
6.14E+12,203812___490024,cloudbeds,6/26/23,6/28/23,220,440,2,6/26/23,0
1.71E+12,203812___490024,cloudbeds,7/19/23,7/21/23,259,518,2,6/6/23,43
5.97E+12,203812___490024,cloudbeds,7/1/23,7/3/23,444.5,889,2,5/30/23,32
4.43E+11,203812___490024,cloudbeds,5/29/23,5/31/23,217,434,2,5/29/23,0
1.76E+12,203812___490024,cloudbeds,5/26/23,5/27/23,294,294,1,5/25/23,1
9.71E+12,203812___490024,cloudbeds,6/15/23,6/18/23,275,825,3,5/21/23,25
6.15E+12,203812___490024,cloudbeds,5/18/23,5/19/23,259,259,1,5/17/23,1
8.67E+12,203812___490024,cloudbeds,5/14/23,5/15/23,176,176,1,5/14/23,0
5.87E+12,203812___490024,cloudbeds,6/2/23,6/4/23,363,726,2,5/14/23,19
7.51E+12,203812___490024,cloudbeds,5/12/23,5/14/23,221,442,2,5/11/23,1
4.59E+12,203812___490024,cloudbeds,6/8/23,6/11/23,350.333333,1051,3,5/9/23,30
3.40E+12,203812___490024,cloudbeds,6/12/23,6/14/23,384,768,2,5/5/23,38
1.37E+12,203812___490024,cloudbeds,4/28/23,4/30/23,763,1526,2,4/25/23,3
1.19E+12,203812___490024,cloudbeds,9/28/23,10/1/23,514.333333,1543,3,4/23/23,158
8.63E+12,203812___490024,cloudbeds,4/9/23,4/10/23,214,214,1,4/8/23,1
3.85E+12,203812___490024,cloudbeds,5/27/23,5/29/23,436,872,2,4/4/23,53
5.88E+12,203812___490024,cloudbeds,4/7/23,4/9/23,376,752,2,4/2/23,5
1.25E+12,203812___490024,cloudbeds,10/12/23,10/15/23,406,1218,3,3/27/23,199
1.72E+12,203812___490024,cloudbeds,3/26/23,3/27/23,165,165,1,3/25/23,1
7.44E+12,203812___490024,cloudbeds,3/24/23,3/26/23,573.5,1147,2,3/15/23,9
9.08E+12,203812___490024,cloudbeds,3/13/23,3/14/23,300,300,1,3/13/23,0
8.48E+12,203812___490024,cloudbeds,6/23/23,6/25/23,279,558,2,3/13/23,102
8.46E+12,203812___490024,cloudbeds,3/30/23,4/2/23,419.333333,1258,3,3/11/23,19
1.24E+12,203812___490024,cloudbeds,5/5/23,5/6/23,412,412,1,3/11/23,55
9.58E+12,203812___490024,cloudbeds,3/14/23,3/17/23,356.666667,1070,3,3/8/23,6
3.54E+12,203812___490024,cloudbeds,3/8/23,3/9/23,207,207,1,3/8/23,0
4.72E+12,203812___490024,cloudbeds,4/30/23,5/3/23,257.333333,772,3,3/6/23,55
7.84E+12,203812___490024,cloudbeds,3/3/23,3/5/23,333.5,667,2,3/3/23,0
7.09E+11,203812___490024,cloudbeds,3/17/23,3/19/23,548.5,1097,2,3/2/23,15
5.87E+12,203812___490024,cloudbeds,3/11/23,3/13/23,501.5,1003,2,2/27/23,12
4.39E+12,203812___490024,cloudbeds,2/23/23,2/24/23,150,150,1,2/23/23,0
5.11E+12,203812___490024,cloudbeds,2/24/23,2/26/23,471,942,2,2/21/23,3
4.97E+12,203812___490024,cloudbeds,4/21/23,4/23/23,363,726,2,2/19/23,61
6.91E+12,203812___490024,cloudbeds,2/19/23,2/20/23,345,345,1,2/19/23,0
1.55E+12,203812___490024,cloudbeds,2/20/23,2/22/23,223.5,447,2,2/15/23,5
9.81E+12,203812___490024,cloudbeds,2/14/23,2/15/23,175,175,1,2/14/23,0
2.80E+12,203812___490024,cloudbeds,3/1/23,3/3/23,285,570,2,2/12/23,17
4.05E+12,203812___490024,cloudbeds,2/10/23,2/12/23,255,510,2,2/6/23,4
8.46E+12,203812___490024,cloudbeds,2/7/23,2/9/23,167,334,2,2/4/23,3
2.24E+12,203812___490024,cloudbeds,2/3/23,2/5/23,362.5,725,2,1/25/23,9
3.15E+12,203812___490024,cloudbeds,1/27/23,1/30/23,341,1023,3,1/21/23,6
9.53E+12,203812___490024,cloudbeds,2/17/23,2/19/23,521.5,1043,2,1/20/23,28
2.47E+12,203812___490024,cloudbeds,4/14/23,4/17/23,363,1089,3,1/19/23,85
2.96E+12,203812___490024,cloudbeds,1/20/23,1/22/23,269,538,2,1/19/23,1
1.05E+12,203812___490024,cloudbeds,10/11/24,10/13/24,507,1014,2,9/10/24,31
3.80E+12,203812___490024,cloudbeds,10/13/24,10/15/24,281,562,2,9/6/24,37
7.47E+12,203812___490024,cloudbeds,10/4/24,10/6/24,564,1128,2,8/31/24,34
3.48E+12,203812___490024,cloudbeds,9/20/24,9/22/24,349,698,2,8/24/24,27
9.37E+12,203812___490024,cloudbeds,11/11/24,11/16/24,295,1475,5,8/20/24,83
5.95E+12,203812___490024,cloudbeds,10/6/24,10/8/24,281,562,2,8/20/24,47
4.37E+12,203812___490024,cloudbeds,10/17/24,10/19/24,284,568,2,8/11/24,67
3.82E+12,203812___490024,cloudbeds,12/20/24,12/23/24,212,636,3,8/8/24,134
7.83E+12,203812___490024,cloudbeds,11/29/24,12/1/24,279,558,2,7/16/24,136
6.21E+12,203812___490024,cloudbeds,9/26/24,9/27/24,380,380,1,9/19/24,7
1.67E+12,203812___490024,cloudbeds,9/22/24,9/24/24,179,358,2,9/20/24,2
4.26E+12,203812___490024,cloudbeds,9/27/24,9/28/24,259,259,1,9/20/24,7
5.29E+12,203812___490024,cloudbeds,9/30/24,10/2/24,180,360,2,9/28/24,2
8.15E+12,203812___490024,cloudbeds,2/7/25,2/9/25,758.5,1517,2,9/29/24,131
5.79E+12,203812___490024,cloudbeds,10/29/24,10/31/24,180,360,2,10/3/24,26
8.92E+12,203812___490024,cloudbeds,10/9/24,10/11/24,136,272,2,10/7/24,2
1.65E+12,203812___490024,cloudbeds,12/6/24,12/8/24,349,698,2,10/7/24,60
4.07E+12,203812___490024,cloudbeds,10/31/24,11/3/24,311,933,3,10/6/24,25
2.81E+12,203812___490024,cloudbeds,11/22/24,11/24/24,349,698,2,10/7/24,46
4.40E+12,203812___490024,cloudbeds,10/27/24,10/29/24,148,296,2,10/10/24,17
9.30E+12,203812___490024,cloudbeds,10/15/24,10/17/24,174,348,2,10/12/24,3
5.78E+12,203812___490024,cloudbeds,12/28/24,12/30/24,472,944,2,10/13/24,76
2.66E+12,203812___490024,cloudbeds,11/19/24,11/21/24,270,540,2,10/16/24,34
1.32E+12,203812___490024,cloudbeds,10/22/24,10/25/24,160,480,3,10/17/24,5
8.74E+12,203812___490024,cloudbeds,10/25/24,10/27/24,526,1052,2,10/19/24,6
1.54E+12,203812___490024,cloudbeds,10/19/24,10/21/24,311,622,2,10/19/24,0
5.49E+12,203812___490024,cloudbeds,11/4/24,11/6/24,247,494,2,10/21/24,14
1.71E+12,203812___490024,cloudbeds,11/8/24,11/10/24,564,1128,2,11/2/24,6
7.17E+12,203812___490024,cloudbeds,11/10/24,11/11/24,271,271,1,11/3/24,7
2.52E+12,203812___490024,cloudbeds,11/7/24,11/8/24,345,345,1,11/5/24,2
2.14E+12,203812___490024,cloudbeds,11/24/24,11/26/24,315.5,631,2,11/8/24,16
2.79E+12,203812___490024,cloudbeds,12/10/24,12/12/24,213,426,2,11/11/24,29
2.08E+12,203812___490024,cloudbeds,12/17/24,12/19/24,301,602,2,11/11/24,36
6.75E+12,203812___490024,cloudbeds,11/16/24,11/18/24,327.5,655,2,11/12/24,4
5.82E+12,203812___490024,cloudbeds,12/13/24,12/15/24,340,680,2,10/25/24,49
2.33E+12,203812___490024,cloudbeds,1/2/25,1/3/25,281,281,1,10/23/24,71
8.65E+12,203812___490024,cloudbeds,11/28/24,11/29/24,261,261,1,11/26/24,2
9.92E+12,203812___490024,cloudbeds,12/19/24,12/20/24,293,293,1,11/26/24,23
4.03E+12,203812___490024,cloudbeds,12/12/24,12/13/24,259,259,1,12/3/24,9
2.56E+12,203812___490024,cloudbeds,12/4/24,12/5/24,253,253,1,12/4/24,0
6.45E+12,203812___490024,cloudbeds,12/25/24,12/28/24,271,813,3,12/4/24,21
7.00E+12,203812___490024,cloudbeds,1/24/25,1/27/25,238,714,3,12/7/24,48
5.34E+12,203812___490024,cloudbeds,12/9/24,12/10/24,202,202,1,12/9/24,0
3.54E+12,203812___490024,cloudbeds,1/10/25,1/12/25,280,560,2,12/8/24,33
9.68E+12,203812___490024,cloudbeds,1/17/25,1/19/25,341,682,2,12/12/24,36
4.52E+12,203812___490024,cloudbeds,1/7/25,1/8/25,199,199,1,12/12/24,26
6.15E+12,203812___490024,cloudbeds,12/15/24,12/16/24,239,239,1,12/13/24,2
6.68E+12,203812___490024,cloudbeds,12/31/24,1/2/25,497,994,2,12/18/24,13
4.88E+12,203812___490024,cloudbeds,12/23/24,12/25/24,165,330,2,12/21/24,2
7.20E+12,203812___490024,cloudbeds,12/30/24,12/31/24,325,325,1,12/24/24,6
6.42E+12,203812___490024,cloudbeds,2/21/25,2/23/25,345,690,2,12/24/24,59
5.81E+12,203812___490024,cloudbeds,2/14/25,2/20/25,272,1632,6,12/23/24,53
8.21E+12,203812___490024,cloudbeds,1/6/25,1/7/25,199,199,1,12/27/24,10
8.21E+12,203812___490024,cloudbeds,2/24/25,2/25/25,179,179,1,12/26/24,60
1.91E+12,203812___490024,cloudbeds,8/12/25,8/15/25,232.333333,697,3,12/29/24,226
6.67E+12,203812___490024,cloudbeds,1/5/25,1/6/25,129,129,1,1/4/25,1
9.64E+12,203812___490024,cloudbeds,5/2/25,5/5/25,421,1263,3,1/5/25,117
1.92E+12,203812___490024,cloudbeds,1/8/25,1/10/25,209,418,2,1/5/25,3
9.25E+12,203812___490024,cloudbeds,9/12/24,9/13/24,259,259,1,9/12/24,0
9.92E+12,203812___490024,cloudbeds,9/13/24,9/15/24,279,558,2,9/9/24,4
9.16E+12,203812___490024,cloudbeds,9/10/24,9/12/24,225,450,2,8/30/24,11
3.89E+12,203812___490024,cloudbeds,9/2/24,9/5/24,255,765,3,8/18/24,15
