Listing ID,PMS Name,Date,Units,no_booked,no_blocked,blocking_units,Bookable Units,nightly_revenue,Vacant Units
203812___364782,cloudbeds,2/4/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/4/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/4/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/4/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/4/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/5/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/6/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/7/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/8/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/9/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/10/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/11/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/12/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/13/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/14/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/15/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/16/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/17/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/18/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/19/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/20/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/21/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/22/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/23/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/24/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/25/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/26/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/27/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,2/28/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/1/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/2/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/3/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/4/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/5/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/6/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/7/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/8/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/9/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___490024,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___528745,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___634080,cloudbeds,3/10/21,1,0,1,1,0,0,0
203812___362535,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364773,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364776,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364778,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364779,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364780,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364781,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___364782,cloudbeds,3/11/21,1,0,1,1,0,0,0
203812___490007,cloudbeds,3/11/21,1,0,1,1,0,0,0
