"Listing ID	PMS Name	Date	Units	No. Booked	No. Blocked	blocking_units	Bookable Units	nightly_revenue	Vacant Units	Date Corrected	Listing	Day"
"316005___633311	cloudbeds	2021-01-29T00:00:00.000000	1	0	1	1	0	0	0	1/29/21	Onera Wimberley Spyglass (Accessible)	Friday"
"316005___633312	cloudbeds	2021-01-29T00:00:00.000000	6	0	6	6	0	0	0	1/29/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Friday"
"316005___633306	cloudbeds	2021-01-30T00:00:00.000000	9	0	9	9	0	0	0	1/30/21	Onera Wimberley Greenhouse -- 9 units	Saturday"
"316005___633307	cloudbeds	2021-01-30T00:00:00.000000	1	0	1	1	0	0	0	1/30/21	Onera Wimberley Greenhouse (Accessible)	Saturday"
"316005___633308	cloudbeds	2021-01-30T00:00:00.000000	6	0	6	6	0	0	0	1/30/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Saturday"
"316005___633310	cloudbeds	2021-01-30T00:00:00.000000	5	0	5	5	0	0	0	1/30/21	Onera Wimberley Spyglass -- 5 units	Saturday"
"316005___633311	cloudbeds	2021-01-30T00:00:00.000000	1	0	1	1	0	0	0	1/30/21	Onera Wimberley Spyglass (Accessible)	Saturday"
"316005___633312	cloudbeds	2021-01-30T00:00:00.000000	6	0	6	6	0	0	0	1/30/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Saturday"
"316005___633306	cloudbeds	2021-01-31T00:00:00.000000	9	0	9	9	0	0	0	1/31/21	Onera Wimberley Greenhouse -- 9 units	Sunday"
"316005___633307	cloudbeds	2021-01-31T00:00:00.000000	1	0	1	1	0	0	0	1/31/21	Onera Wimberley Greenhouse (Accessible)	Sunday"
"316005___633308	cloudbeds	2021-01-31T00:00:00.000000	6	0	6	6	0	0	0	1/31/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Sunday"
"316005___633310	cloudbeds	2021-01-31T00:00:00.000000	5	0	5	5	0	0	0	1/31/21	Onera Wimberley Spyglass -- 5 units	Sunday"
"316005___633311	cloudbeds	2021-01-31T00:00:00.000000	1	0	1	1	0	0	0	1/31/21	Onera Wimberley Spyglass (Accessible)	Sunday"
"316005___633312	cloudbeds	2021-01-31T00:00:00.000000	6	0	6	6	0	0	0	1/31/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Sunday"
"316005___633306	cloudbeds	2021-02-01T00:00:00.000000	9	0	9	9	0	0	0	2/1/21	Onera Wimberley Greenhouse -- 9 units	Monday"
"316005___633307	cloudbeds	2021-02-01T00:00:00.000000	1	0	1	1	0	0	0	2/1/21	Onera Wimberley Greenhouse (Accessible)	Monday"
"316005___633308	cloudbeds	2021-02-01T00:00:00.000000	6	0	6	6	0	0	0	2/1/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Monday"
"316005___633310	cloudbeds	2021-02-01T00:00:00.000000	5	0	5	5	0	0	0	2/1/21	Onera Wimberley Spyglass -- 5 units	Monday"
"316005___633311	cloudbeds	2021-02-01T00:00:00.000000	1	0	1	1	0	0	0	2/1/21	Onera Wimberley Spyglass (Accessible)	Monday"
"316005___633312	cloudbeds	2021-02-01T00:00:00.000000	6	0	6	6	0	0	0	2/1/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Monday"
"316005___633306	cloudbeds	2021-02-02T00:00:00.000000	9	0	9	9	0	0	0	2/2/21	Onera Wimberley Greenhouse -- 9 units	Tuesday"
"316005___633307	cloudbeds	2021-02-02T00:00:00.000000	1	0	1	1	0	0	0	2/2/21	Onera Wimberley Greenhouse (Accessible)	Tuesday"
"316005___633308	cloudbeds	2021-02-02T00:00:00.000000	6	0	6	6	0	0	0	2/2/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Tuesday"
"316005___633310	cloudbeds	2021-02-02T00:00:00.000000	5	0	5	5	0	0	0	2/2/21	Onera Wimberley Spyglass -- 5 units	Tuesday"
"316005___633311	cloudbeds	2021-02-02T00:00:00.000000	1	0	1	1	0	0	0	2/2/21	Onera Wimberley Spyglass (Accessible)	Tuesday"
"316005___633312	cloudbeds	2021-02-02T00:00:00.000000	6	0	6	6	0	0	0	2/2/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Tuesday"
"316005___633306	cloudbeds	2021-02-03T00:00:00.000000	9	0	9	9	0	0	0	2/3/21	Onera Wimberley Greenhouse -- 9 units	Wednesday"
"316005___633307	cloudbeds	2021-02-03T00:00:00.000000	1	0	1	1	0	0	0	2/3/21	Onera Wimberley Greenhouse (Accessible)	Wednesday"
"316005___633308	cloudbeds	2021-02-03T00:00:00.000000	6	0	6	6	0	0	0	2/3/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Wednesday"
"316005___633310	cloudbeds	2021-02-03T00:00:00.000000	5	0	5	5	0	0	0	2/3/21	Onera Wimberley Spyglass -- 5 units	Wednesday"
"316005___633311	cloudbeds	2021-02-03T00:00:00.000000	1	0	1	1	0	0	0	2/3/21	Onera Wimberley Spyglass (Accessible)	Wednesday"
"316005___633312	cloudbeds	2021-02-03T00:00:00.000000	6	0	6	6	0	0	0	2/3/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Wednesday"
"316005___633306	cloudbeds	2021-02-04T00:00:00.000000	9	0	9	9	0	0	0	2/4/21	Onera Wimberley Greenhouse -- 9 units	Thursday"
"316005___633307	cloudbeds	2021-02-04T00:00:00.000000	1	0	1	1	0	0	0	2/4/21	Onera Wimberley Greenhouse (Accessible)	Thursday"
"316005___633308	cloudbeds	2021-02-04T00:00:00.000000	6	0	6	6	0	0	0	2/4/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Thursday"
"316005___633310	cloudbeds	2021-02-04T00:00:00.000000	5	0	5	5	0	0	0	2/4/21	Onera Wimberley Spyglass -- 5 units	Thursday"
"316005___633311	cloudbeds	2021-02-04T00:00:00.000000	1	0	1	1	0	0	0	2/4/21	Onera Wimberley Spyglass (Accessible)	Thursday"
"316005___633312	cloudbeds	2021-02-04T00:00:00.000000	6	0	6	6	0	0	0	2/4/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Thursday"
"316005___633306	cloudbeds	2021-02-05T00:00:00.000000	9	0	9	9	0	0	0	2/5/21	Onera Wimberley Greenhouse -- 9 units	Friday"
"316005___633307	cloudbeds	2021-02-05T00:00:00.000000	1	0	1	1	0	0	0	2/5/21	Onera Wimberley Greenhouse (Accessible)	Friday"
"316005___633308	cloudbeds	2021-02-05T00:00:00.000000	6	0	6	6	0	0	0	2/5/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Friday"
"316005___633310	cloudbeds	2021-02-05T00:00:00.000000	5	0	5	5	0	0	0	2/5/21	Onera Wimberley Spyglass -- 5 units	Friday"
"316005___633311	cloudbeds	2021-02-05T00:00:00.000000	1	0	1	1	0	0	0	2/5/21	Onera Wimberley Spyglass (Accessible)	Friday"
"316005___633312	cloudbeds	2021-02-05T00:00:00.000000	6	0	6	6	0	0	0	2/5/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Friday"
"316005___633306	cloudbeds	2021-02-06T00:00:00.000000	9	0	9	9	0	0	0	2/6/21	Onera Wimberley Greenhouse -- 9 units	Saturday"
"316005___633307	cloudbeds	2021-02-06T00:00:00.000000	1	0	1	1	0	0	0	2/6/21	Onera Wimberley Greenhouse (Accessible)	Saturday"
"316005___633308	cloudbeds	2021-02-06T00:00:00.000000	6	0	6	6	0	0	0	2/6/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Saturday"
"316005___633310	cloudbeds	2021-02-06T00:00:00.000000	5	0	5	5	0	0	0	2/6/21	Onera Wimberley Spyglass -- 5 units	Saturday"
"316005___633311	cloudbeds	2021-02-06T00:00:00.000000	1	0	1	1	0	0	0	2/6/21	Onera Wimberley Spyglass (Accessible)	Saturday"
"316005___633312	cloudbeds	2021-02-06T00:00:00.000000	6	0	6	6	0	0	0	2/6/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Saturday"
"316005___633306	cloudbeds	2021-02-07T00:00:00.000000	9	0	9	9	0	0	0	2/7/21	Onera Wimberley Greenhouse -- 9 units	Sunday"
"316005___633307	cloudbeds	2021-02-07T00:00:00.000000	1	0	1	1	0	0	0	2/7/21	Onera Wimberley Greenhouse (Accessible)	Sunday"
"316005___633308	cloudbeds	2021-02-07T00:00:00.000000	6	0	6	6	0	0	0	2/7/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Sunday"
"316005___633310	cloudbeds	2021-02-07T00:00:00.000000	5	0	5	5	0	0	0	2/7/21	Onera Wimberley Spyglass -- 5 units	Sunday"
"316005___633311	cloudbeds	2021-02-07T00:00:00.000000	1	0	1	1	0	0	0	2/7/21	Onera Wimberley Spyglass (Accessible)	Sunday"
"316005___633312	cloudbeds	2021-02-07T00:00:00.000000	6	0	6	6	0	0	0	2/7/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Sunday"
"316005___633306	cloudbeds	2021-02-08T00:00:00.000000	9	0	9	9	0	0	0	2/8/21	Onera Wimberley Greenhouse -- 9 units	Monday"
"316005___633307	cloudbeds	2021-02-08T00:00:00.000000	1	0	1	1	0	0	0	2/8/21	Onera Wimberley Greenhouse (Accessible)	Monday"
"316005___633308	cloudbeds	2021-02-08T00:00:00.000000	6	0	6	6	0	0	0	2/8/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Monday"
"316005___633310	cloudbeds	2021-02-08T00:00:00.000000	5	0	5	5	0	0	0	2/8/21	Onera Wimberley Spyglass -- 5 units	Monday"
"316005___633311	cloudbeds	2021-02-08T00:00:00.000000	1	0	1	1	0	0	0	2/8/21	Onera Wimberley Spyglass (Accessible)	Monday"
"316005___633312	cloudbeds	2021-02-08T00:00:00.000000	6	0	6	6	0	0	0	2/8/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Monday"
"316005___633306	cloudbeds	2021-02-09T00:00:00.000000	9	0	9	9	0	0	0	2/9/21	Onera Wimberley Greenhouse -- 9 units	Tuesday"
"316005___633307	cloudbeds	2021-02-09T00:00:00.000000	1	0	1	1	0	0	0	2/9/21	Onera Wimberley Greenhouse (Accessible)	Tuesday"
"316005___633308	cloudbeds	2021-02-09T00:00:00.000000	6	0	6	6	0	0	0	2/9/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Tuesday"
"316005___633310	cloudbeds	2021-02-09T00:00:00.000000	5	0	5	5	0	0	0	2/9/21	Onera Wimberley Spyglass -- 5 units	Tuesday"
"316005___633311	cloudbeds	2021-02-09T00:00:00.000000	1	0	1	1	0	0	0	2/9/21	Onera Wimberley Spyglass (Accessible)	Tuesday"
"316005___633312	cloudbeds	2021-02-09T00:00:00.000000	6	0	6	6	0	0	0	2/9/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Tuesday"
"316005___633306	cloudbeds	2021-02-10T00:00:00.000000	9	0	9	9	0	0	0	2/10/21	Onera Wimberley Greenhouse -- 9 units	Wednesday"
"316005___633307	cloudbeds	2021-02-10T00:00:00.000000	1	0	1	1	0	0	0	2/10/21	Onera Wimberley Greenhouse (Accessible)	Wednesday"
"316005___633308	cloudbeds	2021-02-10T00:00:00.000000	6	0	6	6	0	0	0	2/10/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Wednesday"
"316005___633310	cloudbeds	2021-02-10T00:00:00.000000	5	0	5	5	0	0	0	2/10/21	Onera Wimberley Spyglass -- 5 units	Wednesday"
"316005___633311	cloudbeds	2021-02-10T00:00:00.000000	1	0	1	1	0	0	0	2/10/21	Onera Wimberley Spyglass (Accessible)	Wednesday"
"316005___633312	cloudbeds	2021-02-10T00:00:00.000000	6	0	6	6	0	0	0	2/10/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Wednesday"
"316005___633306	cloudbeds	2021-02-11T00:00:00.000000	9	0	9	9	0	0	0	2/11/21	Onera Wimberley Greenhouse -- 9 units	Thursday"
"316005___633307	cloudbeds	2021-02-11T00:00:00.000000	1	0	1	1	0	0	0	2/11/21	Onera Wimberley Greenhouse (Accessible)	Thursday"
"316005___633308	cloudbeds	2021-02-11T00:00:00.000000	6	0	6	6	0	0	0	2/11/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Thursday"
"316005___633310	cloudbeds	2021-02-11T00:00:00.000000	5	0	5	5	0	0	0	2/11/21	Onera Wimberley Spyglass -- 5 units	Thursday"
"316005___633311	cloudbeds	2021-02-11T00:00:00.000000	1	0	1	1	0	0	0	2/11/21	Onera Wimberley Spyglass (Accessible)	Thursday"
"316005___633312	cloudbeds	2021-02-11T00:00:00.000000	6	0	6	6	0	0	0	2/11/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Thursday"
"316005___633306	cloudbeds	2021-02-12T00:00:00.000000	9	0	9	9	0	0	0	2/12/21	Onera Wimberley Greenhouse -- 9 units	Friday"
"316005___633307	cloudbeds	2021-02-12T00:00:00.000000	1	0	1	1	0	0	0	2/12/21	Onera Wimberley Greenhouse (Accessible)	Friday"
"316005___633308	cloudbeds	2021-02-12T00:00:00.000000	6	0	6	6	0	0	0	2/12/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Friday"
"316005___633310	cloudbeds	2021-02-12T00:00:00.000000	5	0	5	5	0	0	0	2/12/21	Onera Wimberley Spyglass -- 5 units	Friday"
"316005___633311	cloudbeds	2021-02-12T00:00:00.000000	1	0	1	1	0	0	0	2/12/21	Onera Wimberley Spyglass (Accessible)	Friday"
"316005___633312	cloudbeds	2021-02-12T00:00:00.000000	6	0	6	6	0	0	0	2/12/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Friday"
"316005___633306	cloudbeds	2021-02-13T00:00:00.000000	9	0	9	9	0	0	0	2/13/21	Onera Wimberley Greenhouse -- 9 units	Saturday"
"316005___633307	cloudbeds	2021-02-13T00:00:00.000000	1	0	1	1	0	0	0	2/13/21	Onera Wimberley Greenhouse (Accessible)	Saturday"
"316005___633308	cloudbeds	2021-02-13T00:00:00.000000	6	0	6	6	0	0	0	2/13/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Saturday"
"316005___633310	cloudbeds	2021-02-13T00:00:00.000000	5	0	5	5	0	0	0	2/13/21	Onera Wimberley Spyglass -- 5 units	Saturday"
"316005___633311	cloudbeds	2021-02-13T00:00:00.000000	1	0	1	1	0	0	0	2/13/21	Onera Wimberley Spyglass (Accessible)	Saturday"
"316005___633312	cloudbeds	2021-02-13T00:00:00.000000	6	0	6	6	0	0	0	2/13/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Saturday"
"316005___633306	cloudbeds	2021-02-14T00:00:00.000000	9	0	9	9	0	0	0	2/14/21	Onera Wimberley Greenhouse -- 9 units	Sunday"
"316005___633307	cloudbeds	2021-02-14T00:00:00.000000	1	0	1	1	0	0	0	2/14/21	Onera Wimberley Greenhouse (Accessible)	Sunday"
"316005___633308	cloudbeds	2021-02-14T00:00:00.000000	6	0	6	6	0	0	0	2/14/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Sunday"
"316005___633310	cloudbeds	2021-02-14T00:00:00.000000	5	0	5	5	0	0	0	2/14/21	Onera Wimberley Spyglass -- 5 units	Sunday"
"316005___633311	cloudbeds	2021-02-14T00:00:00.000000	1	0	1	1	0	0	0	2/14/21	Onera Wimberley Spyglass (Accessible)	Sunday"
"316005___633312	cloudbeds	2021-02-14T00:00:00.000000	6	0	6	6	0	0	0	2/14/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Sunday"
"316005___633306	cloudbeds	2021-02-15T00:00:00.000000	9	0	9	9	0	0	0	2/15/21	Onera Wimberley Greenhouse -- 9 units	Monday"
"316005___633307	cloudbeds	2021-02-15T00:00:00.000000	1	0	1	1	0	0	0	2/15/21	Onera Wimberley Greenhouse (Accessible)	Monday"
"316005___633308	cloudbeds	2021-02-15T00:00:00.000000	6	0	6	6	0	0	0	2/15/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Monday"
"316005___633310	cloudbeds	2021-02-15T00:00:00.000000	5	0	5	5	0	0	0	2/15/21	Onera Wimberley Spyglass -- 5 units	Monday"
"316005___633311	cloudbeds	2021-02-15T00:00:00.000000	1	0	1	1	0	0	0	2/15/21	Onera Wimberley Spyglass (Accessible)	Monday"
"316005___633312	cloudbeds	2021-02-15T00:00:00.000000	6	0	6	6	0	0	0	2/15/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Monday"
"316005___633306	cloudbeds	2021-02-16T00:00:00.000000	9	0	9	9	0	0	0	2/16/21	Onera Wimberley Greenhouse -- 9 units	Tuesday"
"316005___633307	cloudbeds	2021-02-16T00:00:00.000000	1	0	1	1	0	0	0	2/16/21	Onera Wimberley Greenhouse (Accessible)	Tuesday"
"316005___633308	cloudbeds	2021-02-16T00:00:00.000000	6	0	6	6	0	0	0	2/16/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Tuesday"
"316005___633310	cloudbeds	2021-02-16T00:00:00.000000	5	0	5	5	0	0	0	2/16/21	Onera Wimberley Spyglass -- 5 units	Tuesday"
"316005___633311	cloudbeds	2021-02-16T00:00:00.000000	1	0	1	1	0	0	0	2/16/21	Onera Wimberley Spyglass (Accessible)	Tuesday"
"316005___633312	cloudbeds	2021-02-16T00:00:00.000000	6	0	6	6	0	0	0	2/16/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Tuesday"
"316005___633306	cloudbeds	2021-02-17T00:00:00.000000	9	0	9	9	0	0	0	2/17/21	Onera Wimberley Greenhouse -- 9 units	Wednesday"
"316005___633307	cloudbeds	2021-02-17T00:00:00.000000	1	0	1	1	0	0	0	2/17/21	Onera Wimberley Greenhouse (Accessible)	Wednesday"
"316005___633308	cloudbeds	2021-02-17T00:00:00.000000	6	0	6	6	0	0	0	2/17/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Wednesday"
"316005___633310	cloudbeds	2021-02-17T00:00:00.000000	5	0	5	5	0	0	0	2/17/21	Onera Wimberley Spyglass -- 5 units	Wednesday"
"316005___633311	cloudbeds	2021-02-17T00:00:00.000000	1	0	1	1	0	0	0	2/17/21	Onera Wimberley Spyglass (Accessible)	Wednesday"
"316005___633312	cloudbeds	2021-02-17T00:00:00.000000	6	0	6	6	0	0	0	2/17/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Wednesday"
"316005___633306	cloudbeds	2021-02-18T00:00:00.000000	9	0	9	9	0	0	0	2/18/21	Onera Wimberley Greenhouse -- 9 units	Thursday"
"316005___633307	cloudbeds	2021-02-18T00:00:00.000000	1	0	1	1	0	0	0	2/18/21	Onera Wimberley Greenhouse (Accessible)	Thursday"
"316005___633308	cloudbeds	2021-02-18T00:00:00.000000	6	0	6	6	0	0	0	2/18/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Thursday"
"316005___633310	cloudbeds	2021-02-18T00:00:00.000000	5	0	5	5	0	0	0	2/18/21	Onera Wimberley Spyglass -- 5 units	Thursday"
"316005___633311	cloudbeds	2021-02-18T00:00:00.000000	1	0	1	1	0	0	0	2/18/21	Onera Wimberley Spyglass (Accessible)	Thursday"
"316005___633312	cloudbeds	2021-02-18T00:00:00.000000	6	0	6	6	0	0	0	2/18/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Thursday"
"316005___633306	cloudbeds	2021-02-19T00:00:00.000000	9	0	9	9	0	0	0	2/19/21	Onera Wimberley Greenhouse -- 9 units	Friday"
"316005___633307	cloudbeds	2021-02-19T00:00:00.000000	1	0	1	1	0	0	0	2/19/21	Onera Wimberley Greenhouse (Accessible)	Friday"
"316005___633308	cloudbeds	2021-02-19T00:00:00.000000	6	0	6	6	0	0	0	2/19/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Friday"
"316005___633310	cloudbeds	2021-02-19T00:00:00.000000	5	0	5	5	0	0	0	2/19/21	Onera Wimberley Spyglass -- 5 units	Friday"
"316005___633311	cloudbeds	2021-02-19T00:00:00.000000	1	0	1	1	0	0	0	2/19/21	Onera Wimberley Spyglass (Accessible)	Friday"
"316005___633312	cloudbeds	2021-02-19T00:00:00.000000	6	0	6	6	0	0	0	2/19/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Friday"
"316005___633306	cloudbeds	2021-02-20T00:00:00.000000	9	0	9	9	0	0	0	2/20/21	Onera Wimberley Greenhouse -- 9 units	Saturday"
"316005___633307	cloudbeds	2021-02-20T00:00:00.000000	1	0	1	1	0	0	0	2/20/21	Onera Wimberley Greenhouse (Accessible)	Saturday"
"316005___633308	cloudbeds	2021-02-20T00:00:00.000000	6	0	6	6	0	0	0	2/20/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Saturday"
"316005___633310	cloudbeds	2021-02-20T00:00:00.000000	5	0	5	5	0	0	0	2/20/21	Onera Wimberley Spyglass -- 5 units	Saturday"
"316005___633311	cloudbeds	2021-02-20T00:00:00.000000	1	0	1	1	0	0	0	2/20/21	Onera Wimberley Spyglass (Accessible)	Saturday"
"316005___633312	cloudbeds	2021-02-20T00:00:00.000000	6	0	6	6	0	0	0	2/20/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Saturday"
"316005___633306	cloudbeds	2021-02-21T00:00:00.000000	9	0	9	9	0	0	0	2/21/21	Onera Wimberley Greenhouse -- 9 units	Sunday"
"316005___633307	cloudbeds	2021-02-21T00:00:00.000000	1	0	1	1	0	0	0	2/21/21	Onera Wimberley Greenhouse (Accessible)	Sunday"
"316005___633308	cloudbeds	2021-02-21T00:00:00.000000	6	0	6	6	0	0	0	2/21/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Sunday"
"316005___633310	cloudbeds	2021-02-21T00:00:00.000000	5	0	5	5	0	0	0	2/21/21	Onera Wimberley Spyglass -- 5 units	Sunday"
"316005___633311	cloudbeds	2021-02-21T00:00:00.000000	1	0	1	1	0	0	0	2/21/21	Onera Wimberley Spyglass (Accessible)	Sunday"
"316005___633312	cloudbeds	2021-02-21T00:00:00.000000	6	0	6	6	0	0	0	2/21/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Sunday"
"316005___633306	cloudbeds	2021-02-22T00:00:00.000000	9	0	9	9	0	0	0	2/22/21	Onera Wimberley Greenhouse -- 9 units	Monday"
"316005___633307	cloudbeds	2021-02-22T00:00:00.000000	1	0	1	1	0	0	0	2/22/21	Onera Wimberley Greenhouse (Accessible)	Monday"
"316005___633308	cloudbeds	2021-02-22T00:00:00.000000	6	0	6	6	0	0	0	2/22/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Monday"
"316005___633310	cloudbeds	2021-02-22T00:00:00.000000	5	0	5	5	0	0	0	2/22/21	Onera Wimberley Spyglass -- 5 units	Monday"
"316005___633311	cloudbeds	2021-02-22T00:00:00.000000	1	0	1	1	0	0	0	2/22/21	Onera Wimberley Spyglass (Accessible)	Monday"
"316005___633312	cloudbeds	2021-02-22T00:00:00.000000	6	0	6	6	0	0	0	2/22/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Monday"
"316005___633306	cloudbeds	2021-02-23T00:00:00.000000	9	0	9	9	0	0	0	2/23/21	Onera Wimberley Greenhouse -- 9 units	Tuesday"
"316005___633307	cloudbeds	2021-02-23T00:00:00.000000	1	0	1	1	0	0	0	2/23/21	Onera Wimberley Greenhouse (Accessible)	Tuesday"
"316005___633308	cloudbeds	2021-02-23T00:00:00.000000	6	0	6	6	0	0	0	2/23/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Tuesday"
"316005___633310	cloudbeds	2021-02-23T00:00:00.000000	5	0	5	5	0	0	0	2/23/21	Onera Wimberley Spyglass -- 5 units	Tuesday"
"316005___633311	cloudbeds	2021-02-23T00:00:00.000000	1	0	1	1	0	0	0	2/23/21	Onera Wimberley Spyglass (Accessible)	Tuesday"
"316005___633312	cloudbeds	2021-02-23T00:00:00.000000	6	0	6	6	0	0	0	2/23/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Tuesday"
"316005___633306	cloudbeds	2021-02-24T00:00:00.000000	9	0	9	9	0	0	0	2/24/21	Onera Wimberley Greenhouse -- 9 units	Wednesday"
"316005___633307	cloudbeds	2021-02-24T00:00:00.000000	1	0	1	1	0	0	0	2/24/21	Onera Wimberley Greenhouse (Accessible)	Wednesday"
"316005___633308	cloudbeds	2021-02-24T00:00:00.000000	6	0	6	6	0	0	0	2/24/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Wednesday"
"316005___633310	cloudbeds	2021-02-24T00:00:00.000000	5	0	5	5	0	0	0	2/24/21	Onera Wimberley Spyglass -- 5 units	Wednesday"
"316005___633311	cloudbeds	2021-02-24T00:00:00.000000	1	0	1	1	0	0	0	2/24/21	Onera Wimberley Spyglass (Accessible)	Wednesday"
"316005___633312	cloudbeds	2021-02-24T00:00:00.000000	6	0	6	6	0	0	0	2/24/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Wednesday"
"316005___633306	cloudbeds	2021-02-25T00:00:00.000000	9	0	9	9	0	0	0	2/25/21	Onera Wimberley Greenhouse -- 9 units	Thursday"
"316005___633307	cloudbeds	2021-02-25T00:00:00.000000	1	0	1	1	0	0	0	2/25/21	Onera Wimberley Greenhouse (Accessible)	Thursday"
"316005___633308	cloudbeds	2021-02-25T00:00:00.000000	6	0	6	6	0	0	0	2/25/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Thursday"
"316005___633310	cloudbeds	2021-02-25T00:00:00.000000	5	0	5	5	0	0	0	2/25/21	Onera Wimberley Spyglass -- 5 units	Thursday"
"316005___633311	cloudbeds	2021-02-25T00:00:00.000000	1	0	1	1	0	0	0	2/25/21	Onera Wimberley Spyglass (Accessible)	Thursday"
"316005___633312	cloudbeds	2021-02-25T00:00:00.000000	6	0	6	6	0	0	0	2/25/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Thursday"
"316005___633306	cloudbeds	2021-02-26T00:00:00.000000	9	0	9	9	0	0	0	2/26/21	Onera Wimberley Greenhouse -- 9 units	Friday"
"316005___633307	cloudbeds	2021-02-26T00:00:00.000000	1	0	1	1	0	0	0	2/26/21	Onera Wimberley Greenhouse (Accessible)	Friday"
"316005___633308	cloudbeds	2021-02-26T00:00:00.000000	6	0	6	6	0	0	0	2/26/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Friday"
"316005___633310	cloudbeds	2021-02-26T00:00:00.000000	5	0	5	5	0	0	0	2/26/21	Onera Wimberley Spyglass -- 5 units	Friday"
"316005___633311	cloudbeds	2021-02-26T00:00:00.000000	1	0	1	1	0	0	0	2/26/21	Onera Wimberley Spyglass (Accessible)	Friday"
"316005___633312	cloudbeds	2021-02-26T00:00:00.000000	6	0	6	6	0	0	0	2/26/21	Onera Wimberley Spyglass (Pet Friendly) -- 6 units	Friday"
"316005___633306	cloudbeds	2021-02-27T00:00:00.000000	9	0	9	9	0	0	0	2/27/21	Onera Wimberley Greenhouse -- 9 units	Saturday"
"316005___633307	cloudbeds	2021-02-27T00:00:00.000000	1	0	1	1	0	0	0	2/27/21	Onera Wimberley Greenhouse (Accessible)	Saturday"
"316005___633308	cloudbeds	2021-02-27T00:00:00.000000	6	0	6	6	0	0	0	2/27/21	Onera Wimberley Greenhouse (Pet Friendly) -- 6 units	Saturday"
"316005___633310	cloudbeds	2021-02-27T00:00:00.000000	5	0	5	5	0	0	0	2/27/21	Onera Wimberley Spyglass -- 5 units	Saturday"
"316005___633311	cloudbeds	2021-02-27T00:00:00.000000	1	0	1	1	0	0	0	2/27/21	Onera Wimberley Spyglass (Accessible)	Saturday"
