Reservation ID,Listing ID,PMS Name,Start Date,End Date,Nightly Amount,Rental Revenue,No. of Days,Booked Date,Lead Time
9.24013E+12,203812___490007,cloudbeds,10/13/23,10/14/23,558,558,1,10/11/23,2
4.12782E+12,203812___490007,cloudbeds,10/14/23,10/16/23,549,1098,2,10/9/23,5
1.5931E+12,203812___490007,cloudbeds,10/11/23,10/13/23,236,472,2,10/7/23,4
2.90626E+12,203812___490007,cloudbeds,11/10/23,11/12/23,599,1198,2,10/6/23,35
2.23374E+12,203812___490007,cloudbeds,10/6/23,10/8/23,360,720,2,10/3/23,3
9.05744E+12,203812___490007,cloudbeds,10/1/23,10/3/23,264,528,2,9/29/23,2
3.60249E+12,203812___490007,cloudbeds,9/16/23,9/17/23,320,320,1,9/15/23,1
0630352729537,203812___490007,cloudbeds,9/15/23,9/16/23,189,189,1,9/14/23,1
9.07217E+12,203812___490007,cloudbeds,9/9/23,9/10/23,218,218,1,9/8/23,1
2.83349E+12,203812___490007,cloudbeds,9/8/23,9/9/23,179,179,1,9/7/23,1
9.26971E+12,203812___490007,cloudbeds,8/26/23,8/27/23,296,296,1,8/25/23,1
4.71264E+12,203812___490007,cloudbeds,8/25/23,8/26/23,167,167,1,8/25/23,0
2.61658E+12,203812___490007,cloudbeds,9/22/23,9/24/23,363,726,2,8/22/23,31
4.60566E+12,203812___490007,cloudbeds,8/16/23,8/17/23,194,194,1,8/15/23,1
0707326083538,203812___490007,cloudbeds,8/14/23,8/15/23,326,326,1,8/14/23,0
2.88358E+12,203812___490007,cloudbeds,9/2/23,9/4/23,436,872,2,8/11/23,22
7.3891E+12,203812___490007,cloudbeds,8/11/23,8/13/23,190,380,2,8/10/23,1
8.38275E+12,203812___490007,cloudbeds,8/8/23,8/11/23,215.66666666666666,647,3,8/7/23,1
6.89732E+12,203812___490007,cloudbeds,8/2/23,8/3/23,341,341,1,8/2/23,0
4.7525E+12,203812___490007,cloudbeds,12/8/23,12/11/23,363,1089,3,7/19/23,142
8.35132E+12,203812___490007,cloudbeds,7/21/23,7/22/23,517,517,1,7/19/23,2
7.30478E+12,203812___490007,cloudbeds,7/14/23,7/16/23,388,776,2,7/14/23,0
3.64211E+12,203812___490007,cloudbeds,7/22/23,7/24/23,281.5,563,2,7/11/23,11
4.2408E+12,203812___490007,cloudbeds,6/26/23,6/28/23,259,518,2,6/23/23,3
1.05648E+12,203812___490007,cloudbeds,6/28/23,6/30/23,259,518,2,6/20/23,8
3.2613E+12,203812___490007,cloudbeds,7/27/23,7/29/23,311,622,2,6/20/23,37
1.266E+12,203812___490007,cloudbeds,7/16/23,7/19/23,293.6666666666667,881,3,6/14/23,32
7.84194E+12,203812___490007,cloudbeds,7/6/23,7/9/23,357.3333333333333,1072,3,6/11/23,25
4.27261E+12,203812___490007,cloudbeds,6/18/23,6/19/23,377,377,1,6/10/23,8
6.05084E+12,203812___490007,cloudbeds,6/20/23,6/21/23,259,259,1,6/8/23,12
8.91808E+12,203812___490007,cloudbeds,6/9/23,6/11/23,227,454,2,6/4/23,5
8.9838E+12,203812___490007,cloudbeds,6/15/23,6/18/23,302.6666666666667,908,3,6/3/23,12
3.78404E+12,203812___490007,cloudbeds,6/23/23,6/25/23,436,872,2,6/3/23,20
8.52822E+12,203812___490007,cloudbeds,7/29/23,7/31/23,363,726,2,5/29/23,61
1.21396E+12,203812___490007,cloudbeds,5/25/23,5/27/23,384,768,2,5/24/23,1
4.73568E+12,203812___490007,cloudbeds,5/12/23,5/14/23,303,606,2,5/12/23,0
7.27959E+12,203812___490007,cloudbeds,5/19/23,5/21/23,545,1090,2,5/10/23,9
1.22677E+12,203812___490007,cloudbeds,5/18/23,5/19/23,259,259,1,5/10/23,8
7.1198E+12,203812___490007,cloudbeds,6/2/23,6/4/23,363,726,2,4/29/23,34
2.59963E+12,203812___490007,cloudbeds,4/29/23,5/1/23,299,598,2,4/28/23,1
5.1775E+12,203812___490007,cloudbeds,5/3/23,5/5/23,275,550,2,4/27/23,6
7.34908E+12,203812___490007,cloudbeds,5/22/23,5/24/23,259,518,2,4/26/23,26
0721874021508,203812___490007,cloudbeds,5/6/23,5/7/23,588,588,1,4/25/23,11
0483472337577,203812___490007,cloudbeds,5/8/23,5/9/23,259,259,1,4/24/23,14
4.3569E+12,203812___490007,cloudbeds,4/25/23,4/26/23,259,259,1,4/24/23,1
9.67905E+12,203812___490007,cloudbeds,4/15/23,4/16/23,575,575,1,4/12/23,3
6.11729E+12,203812___490007,cloudbeds,4/19/23,4/20/23,259,259,1,4/10/23,9
0773944672464,203812___490007,cloudbeds,4/16/23,4/18/23,311,622,2,4/8/23,8
7.63362E+12,203812___490007,cloudbeds,4/9/23,4/10/23,203,203,1,4/7/23,2
7.00117E+12,203812___490007,cloudbeds,4/7/23,4/9/23,376,752,2,4/3/23,4
6.92358E+12,203812___490007,cloudbeds,4/21/23,4/23/23,449,898,2,3/31/23,21
5.44638E+12,203812___490007,cloudbeds,5/27/23,5/29/23,436,872,2,3/31/23,57
9.15104E+12,203812___490007,cloudbeds,3/25/23,3/27/23,316,632,2,3/22/23,3
8.67373E+12,203812___490007,cloudbeds,3/14/23,3/16/23,447,894,2,3/14/23,0
5.93131E+12,203812___490007,cloudbeds,7/1/23,7/4/23,430.6666666666667,1292,3,3/14/23,109
4.58357E+12,203812___490007,cloudbeds,3/13/23,3/14/23,300,300,1,3/13/23,0
6.23579E+12,203812___490007,cloudbeds,3/31/23,4/2/23,417,834,2,3/12/23,19
9.26363E+12,203812___490007,cloudbeds,3/23/23,3/25/23,429,858,2,3/9/23,14
5.86779E+12,203812___490007,cloudbeds,4/12/23,4/15/23,352.6666666666667,1058,3,3/9/23,34
9.16327E+12,203812___490007,cloudbeds,3/10/23,3/13/23,533.3333333333334,1600,3,3/6/23,4
2.32629E+12,203812___490007,cloudbeds,3/5/23,3/7/23,170.5,341,2,3/4/23,1
9.34934E+12,203812___490007,cloudbeds,3/4/23,3/5/23,335,335,1,3/4/23,0
7.0475E+12,203812___490007,cloudbeds,9/29/23,9/30/23,332,332,1,2/28/23,213
5.57089E+12,203812___490007,cloudbeds,6/21/23,6/22/23,199,199,1,2/23/23,118
3.28843E+12,203812___490007,cloudbeds,2/22/23,2/26/23,271,1084,4,2/22/23,0
7.86014E+12,203812___490007,cloudbeds,2/17/23,2/18/23,342,342,1,2/17/23,0
9.82111E+12,203812___490007,cloudbeds,2/10/23,2/12/23,341,682,2,2/6/23,4
9.27199E+12,203812___490007,cloudbeds,2/6/23,2/8/23,158.5,317,2,2/6/23,0
5101251071713-2,203812___490007,cloudbeds,2/12/23,2/13/23,297,297,1,2/2/23,10
1.3071E+12,203812___490007,cloudbeds,2/3/23,2/6/23,395.3333333333333,1186,3,1/29/23,5
2.68175E+12,203812___490007,cloudbeds,3/16/23,3/19/23,394.3333333333333,1183,3,1/26/23,49
9.21491E+12,203812___490007,cloudbeds,1/28/23,1/30/23,271,542,2,1/25/23,3
9.64334E+12,203812___490007,cloudbeds,2/18/23,2/20/23,451,902,2,1/22/23,27
4.63015E+12,203812___490007,cloudbeds,1/26/23,1/28/23,214,428,2,1/22/23,4
3.38608E+12,203812___490007,cloudbeds,3/2/23,3/4/23,311,622,2,1/18/23,43
3.68015E+12,203812___490007,cloudbeds,1/20/23,1/22/23,254,508,2,1/13/23,7
0937138481319,203812___490007,cloudbeds,1/19/23,1/20/23,199,199,1,1/12/23,7
1.74561E+12,203812___490007,cloudbeds,9/19/24,9/22/24,274,822,3,9/18/24,1
6.76089E+12,203812___490007,cloudbeds,10/7/24,10/10/24,270,810,3,9/1/24,36
9.46161E+12,203812___490007,cloudbeds,10/17/24,10/20/24,330,990,3,8/23/24,55
9.56275E+12,203812___490007,cloudbeds,11/5/24,11/7/24,219,438,2,8/8/24,89
9.90428E+12,203812___490007,cloudbeds,9/29/24,9/30/24,269,269,1,9/19/24,10
5.31109E+12,203812___490007,cloudbeds,9/27/24,9/29/24,368,736,2,9/19/24,8
5.50946E+12,203812___490007,cloudbeds,10/5/24,10/7/24,428.5,857,2,10/1/24,4
8.04267E+12,203812___490007,cloudbeds,10/11/24,10/13/24,594,1188,2,10/7/24,4
7.70244E+12,203812___490007,cloudbeds,11/1/24,11/3/24,423,846,2,10/12/24,20
9.06525E+12,203812___490007,cloudbeds,11/22/24,11/24/24,388,776,2,10/12/24,41
9.42741E+12,203812___490007,cloudbeds,11/27/24,11/30/24,409,1227,3,10/21/24,37
7.54712E+12,203812___490007,cloudbeds,10/25/24,10/27/24,275,550,2,10/23/24,2
8.11629E+12,203812___490007,cloudbeds,12/8/24,12/11/24,221,663,3,11/3/24,35
5.13547E+12,203812___490007,cloudbeds,11/8/24,11/10/24,395,790,2,11/5/24,3
3.19588E+12,203812___490007,cloudbeds,11/12/24,11/13/24,247,247,1,11/7/24,5
7.69448E+12,203812___490007,cloudbeds,12/12/24,12/14/24,304,608,2,11/7/24,35
5.43737E+12,203812___490007,cloudbeds,11/24/24,11/26/24,315.5,631,2,11/8/24,16
7.88269E+12,203812___490007,cloudbeds,12/6/24,12/8/24,349,698,2,11/10/24,26
2.92359E+12,203812___490007,cloudbeds,11/16/24,11/18/24,327.5,655,2,11/10/24,6
7.50529E+12,203812___490007,cloudbeds,11/14/24,11/16/24,268.5,537,2,11/13/24,1
1.40738E+12,203812___490007,cloudbeds,10/30/24,10/31/24,230,230,1,10/30/24,0
6.11917E+12,203812___490007,cloudbeds,12/18/24,12/20/24,259,518,2,10/25/24,54
7.12911E+12,203812___490007,cloudbeds,10/23/24,10/24/24,178,178,1,10/23/24,0
2.48832E+12,203812___490007,cloudbeds,12/3/24,12/5/24,202,404,2,11/15/24,18
6.18393E+12,203812___490007,cloudbeds,12/20/24,12/22/24,349,698,2,11/16/24,34
9.79027E+12,203812___490007,cloudbeds,12/14/24,12/16/24,304,608,2,11/19/24,25
5.33764E+12,203812___490007,cloudbeds,12/1/24,12/3/24,219,438,2,11/18/24,13
6.66888E+12,203812___490007,cloudbeds,11/30/24,12/1/24,350,350,1,11/20/24,10
5.63012E+12,203812___490007,cloudbeds,1/3/25,1/5/25,449.5,899,2,11/19/24,45
1.99488E+12,203812___490007,cloudbeds,11/26/24,11/27/24,207,207,1,11/23/24,3
3.65155E+12,203812___490007,cloudbeds,12/27/24,12/29/24,338,676,2,12/7/24,20
3.33724E+12,203812___490007,cloudbeds,1/13/25,1/15/25,194,388,2,12/10/24,34
3.59064E+12,203812___490007,cloudbeds,1/17/25,1/19/25,315,630,2,12/13/24,35
6.06137E+12,203812___490007,cloudbeds,12/17/24,12/18/24,256,256,1,12/14/24,3
8.60928E+12,203812___490007,cloudbeds,12/16/24,12/17/24,269,269,1,12/15/24,1
8.62796E+12,203812___490007,cloudbeds,2/28/25,3/2/25,399,798,2,12/17/24,73
5.4591E+12,203812___490007,cloudbeds,1/25/25,1/28/25,234,702,3,12/17/24,39
5.10033E+12,203812___490007,cloudbeds,12/22/24,12/23/24,240,240,1,12/19/24,3
9.87475E+12,203812___490007,cloudbeds,12/30/24,1/3/25,424.75,1699,4,12/20/24,10
4.32576E+12,203812___490007,cloudbeds,12/25/24,12/26/24,216,216,1,12/20/24,5
9.03499E+12,203812___490007,cloudbeds,1/10/25,1/13/25,237,711,3,12/19/24,22
4.94572E+12,203812___490007,cloudbeds,12/24/24,12/25/24,186,186,1,12/21/24,3
1.70129E+12,203812___490007,cloudbeds,12/26/24,12/27/24,183,183,1,12/22/24,4
5.66809E+12,203812___490007,cloudbeds,12/23/24,12/24/24,177,177,1,12/21/24,2
8.60384E+12,203812___490007,cloudbeds,1/8/25,1/9/25,199,199,1,12/24/24,15
1.90161E+12,203812___490007,cloudbeds,12/29/24,12/30/24,278,278,1,12/25/24,4
8.33576E+12,203812___490007,cloudbeds,1/24/25,1/25/25,279,279,1,1/2/25,22
2.30951E+12,203812___490007,cloudbeds,1/5/25,1/6/25,176,176,1,1/3/25,2
5.98119E+12,203812___490007,cloudbeds,2/8/25,2/10/25,319.5,639,2,1/5/25,34
5.93995E+12,203812___490007,cloudbeds,1/6/25,1/7/25,199,199,1,1/5/25,1
2.91133E+12,203812___490007,cloudbeds,2/14/25,2/16/25,597,1194,2,1/6/25,39
3.26146E+12,203812___490007,cloudbeds,2/21/25,2/24/25,260,780,3,1/9/25,43
5.33635E+12,203812___490007,cloudbeds,9/14/24,9/16/24,269,538,2,9/5/24,9
3.97987E+12,203812___490007,cloudbeds,9/6/24,9/8/24,198,396,2,9/2/24,4
8.62184E+12,203812___490007,cloudbeds,8/30/24,9/1/24,324,648,2,8/29/24,1
6.50954E+12,203812___490007,cloudbeds,9/1/24,9/3/24,239,478,2,8/28/24,4
5.15532E+12,203812___490007,cloudbeds,8/23/24,8/24/24,200,200,1,8/18/24,5
9.24168E+12,203812___490007,cloudbeds,8/24/24,8/25/24,200,200,1,8/16/24,8
9.1111E+12,203812___490007,cloudbeds,9/9/24,9/11/24,198,396,2,8/13/24,27
1.34584E+12,203812___490007,cloudbeds,8/20/24,8/22/24,159,318,2,8/12/24,8
9.0901E+12,203812___490007,cloudbeds,8/10/24,8/11/24,249,249,1,8/9/24,1
8.26215E+12,203812___490007,cloudbeds,8/16/24,8/18/24,297,594,2,8/8/24,8
9.45933E+12,203812___490007,cloudbeds,8/2/24,8/4/24,252,504,2,8/1/24,1
3.70741E+12,203812___490007,cloudbeds,7/26/24,7/28/24,183,366,2,7/25/24,1
2.19696E+12,203812___490007,cloudbeds,7/12/24,7/14/24,188,376,2,7/12/24,0
2.86584E+12,203812___490007,cloudbeds,7/5/24,7/7/24,209,418,2,7/3/24,2
9.53245E+12,203812___490007,cloudbeds,7/3/24,7/5/24,204,408,2,7/1/24,2
5.84897E+12,203812___490007,cloudbeds,6/22/24,6/23/24,239,239,1,6/21/24,1
6.14357E+12,203812___490007,cloudbeds,6/14/24,6/16/24,225,450,2,6/13/24,1
2.48706E+12,203812___490007,cloudbeds,6/8/24,6/10/24,175,350,2,6/7/24,1
8.61276E+12,203812___490007,cloudbeds,5/26/24,5/27/24,262,262,1,5/25/24,1
3.80717E+12,203812___490007,cloudbeds,5/18/24,5/20/24,160,320,2,5/18/24,0
5.71284E+12,203812___490007,cloudbeds,5/14/24,5/16/24,209,418,2,5/14/24,0
6.35538E+12,203812___490007,cloudbeds,7/18/24,7/21/24,395,1185,3,4/1/24,108
9.06765E+12,203812___490007,cloudbeds,2/11/25,2/12/25,219,219,1,1/13/25,29
4.26804E+12,203812___490007,cloudbeds,1/19/25,1/20/25,259,259,1,1/12/25,7
2.15515E+12,203812___490007,cloudbeds,2/25/25,2/27/25,199,398,2,1/13/25,43
7.67053E+12,203812___490007,cloudbeds,1/16/25,1/17/25,183,183,1,1/13/25,3
7.49841E+12,203812___490007,cloudbeds,4/20/25,4/22/25,260,520,2,1/16/25,94
4.26615E+12,203812___490007,cloudbeds,2/16/25,2/18/25,288,576,2,1/17/25,30
9.1876E+12,203812___490007,cloudbeds,2/19/25,2/21/25,336,672,2,1/30/25,20
6.154E+12,203812___490007,cloudbeds,2/1/25,2/3/25,236,472,2,1/30/25,2
6.01936E+12,203812___490007,cloudbeds,2/3/25,2/4/25,221,221,1,2/2/25,1
7.25769E+12,203812___490007,cloudbeds,2/7/25,2/8/25,416,416,1,2/3/25,4
6.99175E+12,203812___490007,cloudbeds,10/17/25,10/20/25,303.3333333333333,910,3,2/6/25,253
6.12645E+12,203812___490007,cloudbeds,2/13/25,2/14/25,169,169,1,2/7/25,6
9.88616E+12,203812___490007,cloudbeds,3/7/25,3/10/25,311,933,3,2/12/25,23
9.38317E+12,203812___490007,cloudbeds,2/12/25,2/13/25,179,179,1,2/12/25,0
6.97427E+12,203812___490007,cloudbeds,3/3/25,3/4/25,175,175,1,2/25/25,6
2.11399E+12,203812___490007,cloudbeds,3/5/25,3/6/25,222,222,1,3/2/25,3
9.44787E+12,203812___490007,cloudbeds,3/6/25,3/7/25,189,189,1,3/3/25,3
9.35366E+12,203812___490007,cloudbeds,3/10/25,3/11/25,296,296,1,3/6/25,4
6.62899E+12,203812___490007,cloudbeds,3/14/25,3/16/25,463,926,2,3/7/25,7
3.66233E+12,203812___490007,cloudbeds,3/12/25,3/14/25,278,556,2,3/9/25,3
2.77343E+12,203812___490007,cloudbeds,4/3/25,4/5/25,401,802,2,3/9/25,25
2.37838E+12,203812___490007,cloudbeds,3/21/25,3/23/25,541,1082,2,3/10/25,11
2.42572E+12,203812___490007,cloudbeds,3/11/25,3/12/25,288,288,1,3/10/25,1
5.78108E+12,203812___490007,cloudbeds,3/17/25,3/19/25,268,536,2,3/12/25,5
4.33359E+12,203812___490007,cloudbeds,3/20/25,3/21/25,348,348,1,3/16/25,4
6.20202E+12,203812___490007,cloudbeds,3/19/25,3/20/25,169,169,1,3/18/25,1
2.78747E+12,203812___490007,cloudbeds,4/25/25,4/27/25,460,920,2,3/19/25,37
7.62731E+12,203812___490007,cloudbeds,3/28/25,3/30/25,568,1136,2,3/20/25,8
1.80449E+12,203812___490007,cloudbeds,3/23/25,3/24/25,207,207,1,3/22/25,1
8.80264E+12,203812___490007,cloudbeds,3/27/25,3/28/25,204,204,1,3/25/25,2
8.44404E+12,203812___490007,cloudbeds,4/1/25,4/2/25,146,146,1,4/1/25,0
4.21087E+12,203812___490007,cloudbeds,4/2/25,4/3/25,146,146,1,4/1/25,1
7.48338E+12,203812___490007,cloudbeds,4/5/25,4/7/25,374,748,2,4/3/25,2
9.49417E+12,203812___490007,cloudbeds,4/15/25,4/18/25,231.66666666666666,695,3,4/4/25,11
1.13376E+12,203812___490007,cloudbeds,4/14/25,4/15/25,199,199,1,4/5/25,9
2.41936E+12,203812___490007,cloudbeds,4/8/25,4/9/25,179,179,1,4/8/25,0
6.27235E+12,203812___490007,cloudbeds,4/12/25,4/13/25,459,459,1,4/9/25,3
7.2408E+12,203812___490007,cloudbeds,4/18/25,4/19/25,498,498,1,4/10/25,8
8.29105E+12,203812___490007,cloudbeds,4/11/25,4/12/25,344,344,1,4/11/25,0
6.59597E+12,203812___490007,cloudbeds,5/23/25,5/25/25,566,1132,2,4/13/25,40
1.55285E+12,203812___490007,cloudbeds,6/16/25,6/18/25,316,632,2,4/15/25,62
6.54484E+12,203812___490007,cloudbeds,5/6/25,5/8/25,201,402,2,4/15/25,21
9.71275E+12,203812___490007,cloudbeds,4/23/25,4/25/25,228,456,2,4/23/25,0
9977343724438-2,203812___490024,cloudbeds,6/5/24,6/8/24,274.6666666666667,824,3,5/21/24,15
7.05977E+12,203812___490024,cloudbeds,5/28/24,5/30/24,195,390,2,4/29/24,29
0132901331734,203812___490024,cloudbeds,5/17/24,5/19/24,439,878,2,4/28/24,19
0984649216282,203812___490024,cloudbeds,4/24/24,4/26/24,181.5,363,2,4/24/24,0
8.09165E+12,203812___490024,cloudbeds,5/10/24,5/12/24,399,798,2,4/14/24,26
5.14774E+12,203812___490024,cloudbeds,5/31/24,6/2/24,399,798,2,4/13/24,48
9.38142E+12,203812___490024,cloudbeds,5/24/24,5/26/24,479,958,2,4/11/24,43
3.27598E+12,203812___490024,cloudbeds,4/11/24,4/12/24,332,332,1,4/9/24,2
9.81982E+12,203812___490024,cloudbeds,4/26/24,4/28/24,439,878,2,4/7/24,19
2.01632E+12,203812___490024,cloudbeds,7/5/24,7/8/24,375.6666666666667,1127,3,4/2/24,94
7.21261E+12,203812___490024,cloudbeds,4/8/24,4/9/24,399,399,1,4/1/24,7
5.41152E+12,203812___490024,cloudbeds,4/19/24,4/22/24,479,1437,3,4/1/24,18
3.08256E+12,203812___490024,cloudbeds,4/5/24,4/7/24,365,730,2,3/30/24,6
8.71282E+12,203812___490024,cloudbeds,5/3/24,5/5/24,399,798,2,3/29/24,35
2.33381E+12,203812___490024,cloudbeds,4/29/24,5/1/24,259,518,2,3/29/24,31
7.93081E+12,203812___490024,cloudbeds,3/28/24,3/29/24,179,179,1,3/28/24,0
8.02571E+12,203812___490024,cloudbeds,4/2/24,4/3/24,189,189,1,3/26/24,7
2.15832E+12,203812___490024,cloudbeds,6/27/24,6/29/24,364,728,2,3/25/24,94
0844044598812,203812___490024,cloudbeds,4/7/24,4/8/24,1799,1799,1,3/22/24,16
7.23775E+12,203812___490024,cloudbeds,4/3/24,4/5/24,294.5,589,2,3/22/24,12
0783211815272,203812___490024,cloudbeds,3/24/24,3/25/24,199,199,1,3/19/24,5
9.37317E+12,203812___490024,cloudbeds,9/28/24,9/30/24,429,858,2,3/18/24,194
1.06722E+12,203812___490024,cloudbeds,3/22/24,3/24/24,388,776,2,3/14/24,8
2.76574E+12,203812___490024,cloudbeds,3/19/24,3/21/24,189,378,2,3/12/24,7
5.44487E+12,203812___490024,cloudbeds,4/12/24,4/14/24,646,1292,2,3/11/24,32
3.39613E+12,203812___490024,cloudbeds,3/17/24,3/18/24,189,189,1,3/11/24,6
9.26856E+12,203812___490024,cloudbeds,3/8/24,3/10/24,532,1064,2,3/6/24,2
2.99662E+12,203812___490024,cloudbeds,3/13/24,3/15/24,250.5,501,2,3/5/24,8
0549618564366,203812___490024,cloudbeds,3/10/24,3/11/24,248,248,1,3/4/24,6
8.69317E+12,203812___490024,cloudbeds,3/25/24,3/28/24,270,810,3,3/4/24,21
6.76044E+12,203812___490024,cloudbeds,3/3/24,3/8/24,173.4,867,5,3/1/24,2
6.14347E+12,203812___490024,cloudbeds,3/15/24,3/17/24,501,1002,2,2/29/24,15
6228763900249-2,203812___490024,cloudbeds,2/28/24,2/29/24,184,184,1,2/21/24,7
7.18413E+12,203812___490024,cloudbeds,3/29/24,4/1/24,335.6666666666667,1007,3,2/20/24,38
3.5459E+12,203812___490024,cloudbeds,2/16/24,2/19/24,280,840,3,2/15/24,1
2.72906E+12,203812___490024,cloudbeds,3/1/24,3/2/24,380,380,1,2/14/24,16
7.87245E+12,203812___490024,cloudbeds,2/15/24,2/16/24,154,154,1,2/14/24,1
6.83141E+12,203812___490024,cloudbeds,3/11/24,3/13/24,224,448,2,2/5/24,35
3.33957E+12,203812___490024,cloudbeds,2/2/24,2/4/24,324,648,2,2/1/24,1
8.53947E+12,203812___490024,cloudbeds,2/23/24,2/25/24,440,880,2,1/24/24,30
7.87882E+12,203812___490024,cloudbeds,2/9/24,2/11/24,513,1026,2,1/22/24,18
9.66349E+12,203812___490024,cloudbeds,1/26/24,1/28/24,348,696,2,1/21/24,5
4.5754E+12,203812___490024,cloudbeds,2/14/24,2/15/24,230,230,1,1/21/24,24
6.66279E+12,203812___490024,cloudbeds,1/20/24,1/21/24,167,167,1,1/20/24,0
6.71531E+12,203812___490024,cloudbeds,1/29/24,1/31/24,178,356,2,1/19/24,10
0618456216396,203812___490024,cloudbeds,1/23/24,1/24/24,178,178,1,1/5/24,18
3.89345E+12,203812___490024,cloudbeds,12/31/23,1/2/24,277.5,555,2,12/30/23,1
1.46415E+12,203812___490024,cloudbeds,12/21/23,12/22/23,186,186,1,12/20/23,1
0339415228063,203812___490024,cloudbeds,12/24/23,12/26/23,248,496,2,12/20/23,4
4.21111E+12,203812___490024,cloudbeds,12/20/23,12/21/23,282,282,1,12/19/23,1
3.63653E+12,203812___490024,cloudbeds,12/15/23,12/17/23,386,772,2,12/12/23,3
5.16715E+12,203812___490024,cloudbeds,12/12/23,12/13/23,218,218,1,12/12/23,0
7.23477E+12,203812___490024,cloudbeds,1/7/24,1/9/24,217.5,435,2,12/8/23,30
2.47444E+12,203812___490024,cloudbeds,12/9/23,12/11/23,216.5,433,2,12/7/23,2
9.7785E+12,203812___490024,cloudbeds,1/5/24,1/7/24,446,892,2,12/5/23,31
6.49106E+12,203812___490024,cloudbeds,12/22/23,12/24/23,217,434,2,11/27/23,25
2.10229E+12,203812___490024,cloudbeds,12/27/23,12/31/23,617.75,2471,4,11/25/23,32
4.53354E+12,203812___490024,cloudbeds,11/24/23,11/26/23,348,696,2,11/22/23,2
0073801974068,203812___490024,cloudbeds,11/21/23,11/23/23,305,610,2,11/14/23,7
7.25405E+12,203812___490024,cloudbeds,11/23/23,11/24/23,366,366,1,11/8/23,15
3620324002133-3,203812___490024,cloudbeds,11/9/23,11/10/23,215,215,1,11/6/23,3
7.49646E+12,203812___490024,cloudbeds,11/4/23,11/6/23,324,648,2,11/3/23,1
4.12255E+12,203812___490024,cloudbeds,11/17/23,11/19/23,599,1198,2,11/2/23,15
2.91819E+12,203812___490024,cloudbeds,11/7/23,11/8/23,216,216,1,10/30/23,8
7.82895E+12,203812___490024,cloudbeds,10/26/23,10/27/23,309,309,1,10/26/23,0
2.94002E+12,203812___490024,cloudbeds,10/29/23,10/30/23,135,135,1,10/25/23,4
5.86271E+12,203812___490024,cloudbeds,11/2/23,11/4/23,313,626,2,10/23/23,10
9.92257E+12,203812___490024,cloudbeds,10/22/23,10/24/23,169,338,2,10/19/23,3
8.6279E+12,203812___490024,cloudbeds,10/20/23,10/22/23,309,618,2,10/17/23,3
7.62727E+12,203812___490024,cloudbeds,10/7/23,10/9/23,369,738,2,10/4/23,3
7.91503E+12,203812___490024,cloudbeds,10/1/23,10/3/23,264,528,2,9/28/23,3
5.65263E+12,203812___490024,cloudbeds,12/1/23,12/4/23,565.6666666666666,1697,3,9/25/23,67
9.53169E+12,203812___490024,cloudbeds,9/26/23,9/27/23,199,199,1,9/23/23,3
8.93319E+12,203812___490024,cloudbeds,9/16/23,9/17/23,320,320,1,9/15/23,1
5.9295E+12,203812___490024,cloudbeds,9/15/23,9/16/23,320,320,1,9/14/23,1
4.20396E+12,203812___490024,cloudbeds,9/24/23,9/26/23,199,398,2,9/10/23,14
4.2361E+12,203812___490024,cloudbeds,8/24/23,8/27/23,197.66666666666666,593,3,8/24/23,0
8.32329E+12,203812___490024,cloudbeds,10/27/23,10/29/23,363,726,2,8/23/23,65
2.94169E+12,203812___490024,cloudbeds,8/18/23,8/19/23,314,314,1,8/18/23,0
9.93356E+12,203812___490024,cloudbeds,9/21/23,9/24/23,328.3333333333333,985,3,8/18/23,34
4.65706E+12,203812___490024,cloudbeds,9/2/23,9/4/23,436,872,2,8/6/23,27
1.22459E+12,203812___490024,cloudbeds,8/28/23,8/30/23,259,518,2,8/5/23,23
9.05593E+12,203812___490024,cloudbeds,8/4/23,8/6/23,239,478,2,8/4/23,0
5.86586E+12,203812___490024,cloudbeds,10/5/23,10/7/23,419,838,2,7/25/23,72
1.04786E+12,203812___490024,cloudbeds,7/27/23,7/30/23,389,1167,3,7/25/23,2
6.07621E+12,203812___490024,cloudbeds,11/10/23,11/12/23,463,926,2,7/21/23,112
1.13112E+12,203812___490024,cloudbeds,9/7/23,9/10/23,328.3333333333333,985,3,7/15/23,54
6.78705E+12,203812___490024,cloudbeds,8/11/23,8/13/23,363,726,2,7/14/23,28
3.4521E+12,203812___490024,cloudbeds,7/14/23,7/15/23,239,239,1,7/14/23,0
9.57539E+12,203812___490024,cloudbeds,7/15/23,7/17/23,366,732,2,7/12/23,3
9.92345E+12,203812___490024,cloudbeds,7/11/23,7/12/23,198,198,1,7/11/23,0
7.90672E+12,203812___490024,cloudbeds,7/21/23,7/23/23,363,726,2,7/11/23,10
7.21782E+12,203812___490024,cloudbeds,7/3/23,7/4/23,346,346,1,7/3/23,0
3.03581E+12,203812___490024,cloudbeds,8/19/23,8/21/23,363,726,2,6/29/23,51
6.33137E+12,203812___490024,cloudbeds,6/29/23,6/30/23,259,259,1,6/28/23,1
4772737413194-2,203812___490024,cloudbeds,7/6/23,7/8/23,368,736,2,6/28/23,8
6.13565E+12,203812___490024,cloudbeds,6/26/23,6/28/23,220,440,2,6/26/23,0
1.71144E+12,203812___490024,cloudbeds,7/19/23,7/21/23,259,518,2,6/6/23,43
5.96991E+12,203812___490024,cloudbeds,7/1/23,7/3/23,444.5,889,2,5/30/23,32
