Reservation ID,Listing ID,PMS Name,Start Date,End Date,Nightly Amount,Rental Revenue,No. of Days,Booked Date,Lead Time
4506532,303588,ownerrez,9/19/21,9/21/21,270,540,2,9/10/21,9
4503302,303588,ownerrez,1/7/22,1/9/22,325,650,2,9/9/21,120
4491795,303588,ownerrez,4/8/22,4/10/22,350,700,2,9/7/21,213
4486654,303588,ownerrez,1/14/22,1/17/22,316.6666667,950,3,9/4/21,132
4480969,303588,ownerrez,12/10/21,12/12/21,350,700,2,9/3/21,98
4456683,303588,ownerrez,10/17/21,10/20/21,270,810,3,8/27/21,51
4441825,303588,ownerrez,9/15/21,9/17/21,300,600,2,8/23/21,23
4441541,303588,ownerrez,2/11/22,2/13/22,325,650,2,8/23/21,172
4441327,303588,ownerrez,8/30/21,9/1/21,300,600,2,8/23/21,7
4441178,303588,ownerrez,11/21/21,11/23/21,300,600,2,8/23/21,90
4435296,303588,ownerrez,10/26/21,10/28/21,300,600,2,8/21/21,66
4409463,303588,ownerrez,9/3/21,9/6/21,350,1050,3,8/14/21,20
4397949,303588,ownerrez,8/17/21,8/20/21,300,900,3,8/11/21,6
4396997,303588,ownerrez,8/26/21,8/28/21,325,650,2,8/11/21,15
4385134,303588,ownerrez,9/1/21,9/3/21,300,600,2,8/8/21,24
4362291,303588,ownerrez,9/30/21,10/3/21,283.6666667,851,3,8/2/21,59
4357746,303588,ownerrez,8/1/21,8/2/21,255,255,1,8/1/21,0
4357288,303588,ownerrez,8/11/21,8/13/21,300,600,2,8/1/21,10
4322404,303588,ownerrez,11/25/21,11/28/21,300,900,3,7/23/21,125
4322336,303588,ownerrez,7/30/21,8/1/21,350,700,2,7/23/21,7
4317375,303588,ownerrez,10/3/21,10/6/21,300,900,3,7/21/21,74
4286047,303588,ownerrez,9/7/21,9/10/21,300,900,3,7/14/21,55
4281449,303588,ownerrez,7/16/21,7/18/21,350,700,2,7/13/21,3
4242569,303588,ownerrez,7/8/21,7/9/21,300,300,1,7/3/21,5
4240231,303588,ownerrez,7/3/21,7/6/21,333.3333333,1000,3,7/2/21,1
4233690,303588,ownerrez,8/2/21,8/4/21,300,600,2,7/1/21,32
4056562,303588,ownerrez,5/31/21,6/1/21,275,275,1,5/30/21,1
4027949,303588,ownerrez,6/23/21,6/25/21,275,550,2,5/23/21,31
4018755,303588,ownerrez,8/8/21,8/10/21,275,550,2,5/20/21,80
4006526,303588,ownerrez,7/26/21,7/30/21,275,1100,4,5/17/21,70
3977431,303588,ownerrez,6/9/21,6/11/21,275,550,2,5/10/21,30
3971963,303588,ownerrez,7/12/21,7/14/21,275,550,2,5/8/21,65
3963329,303588,ownerrez,7/6/21,7/8/21,275,550,2,5/6/21,61
3960894,303588,ownerrez,7/18/21,7/21/21,275,825,3,5/5/21,74
3958380,303588,ownerrez,6/11/21,6/13/21,300,600,2,5/5/21,37
3952250,303588,ownerrez,9/24/21,9/26/21,300,600,2,5/3/21,144
3951705,303588,ownerrez,6/6/21,6/8/21,275,550,2,5/3/21,34
3946057,303588,ownerrez,11/12/21,11/14/21,300,600,2,5/1/21,195
3945957,303588,ownerrez,10/15/21,10/17/21,300,600,2,5/1/21,167
3926955,303588,ownerrez,6/1/21,6/3/21,275,550,2,4/27/21,35
3921278,303588,ownerrez,5/2/21,5/4/21,275,550,2,4/26/21,6
3914147,303588,ownerrez,9/10/21,9/12/21,300,600,2,4/25/21,138
3907536,303588,ownerrez,5/19/21,5/21/21,275,550,2,4/24/21,25
3906353,303588,ownerrez,10/13/21,10/15/21,250,500,2,4/24/21,172
3894055,303588,ownerrez,5/26/21,5/28/21,275,550,2,4/22/21,34
3880090,303588,ownerrez,5/28/21,5/31/21,300,900,3,4/19/21,39
3879984,303588,ownerrez,4/27/21,4/28/21,275,275,1,4/19/21,8
3853918,303588,ownerrez,9/27/21,9/28/21,250,250,1,4/16/21,164
3848821,303588,ownerrez,6/13/21,6/16/21,275,825,3,4/15/21,59
3842473,303588,ownerrez,8/13/21,8/15/21,300,600,2,4/13/21,122
3841988,303588,ownerrez,5/17/21,5/19/21,275,550,2,4/13/21,34
3841792,303588,ownerrez,4/20/21,4/22/21,275,550,2,4/13/21,7
3833012,303588,ownerrez,4/13/21,4/16/21,275,825,3,4/12/21,1
3831997,303588,ownerrez,5/5/21,5/7/21,275,550,2,4/12/21,23
3831160,303588,ownerrez,4/18/21,4/20/21,275,550,2,4/11/21,7
3817785,303588,ownerrez,6/30/21,7/3/21,300,900,3,4/8/21,83
3817604,303588,ownerrez,12/1/21,12/5/21,275,1100,4,4/8/21,237
3809555,303588,ownerrez,8/6/21,8/8/21,267.75,535.5,2,4/8/21,120
3808023,303588,ownerrez,5/24/21,5/26/21,275,550,2,4/8/21,46
3807941,303588,ownerrez,6/27/21,6/29/21,245.25,490.5,2,4/8/21,80
3807863,303588,ownerrez,6/16/21,6/18/21,245.25,490.5,2,4/8/21,69
3807427,303588,ownerrez,8/20/21,8/22/21,300,600,2,4/7/21,135
3807201,303588,ownerrez,9/17/21,9/19/21,250,500,2,4/7/21,163
3805997,303588,ownerrez,6/21/21,6/23/21,275,550,2,4/7/21,75
3803889,303588,ownerrez,7/23/21,7/26/21,291.6666667,875,3,4/7/21,107
3801024,303588,ownerrez,4/16/21,4/18/21,267.75,535.5,2,4/6/21,10
3797596,303588,ownerrez,10/22/21,10/24/21,300,600,2,4/6/21,199
3796241,303588,ownerrez,4/23/21,4/25/21,300,600,2,4/5/21,18
3788909,303588,ownerrez,5/7/21,5/9/21,300,600,2,4/5/21,32
3786987,303588,ownerrez,12/9/22,12/11/22,350,700,2,4/5/21,613
3786792,303588,ownerrez,7/9/21,7/11/21,300,600,2,4/5/21,95
3783904,303588,ownerrez,6/18/21,6/20/21,267.75,535.5,2,4/4/21,75
3783831,303588,ownerrez,4/28/21,4/30/21,245.25,490.5,2,4/4/21,24
3774671,303588,ownerrez,6/25/21,6/27/21,300,600,2,4/3/21,83
3774252,303588,ownerrez,6/4/21,6/6/21,267.75,535.5,2,4/3/21,62
3774237,303588,ownerrez,8/28/21,8/29/21,300,300,1,4/3/21,147
3774118,303588,ownerrez,4/9/21,4/11/21,275,550,2,4/3/21,6
3773435,303588,ownerrez,5/21/21,5/23/21,245.25,490.5,2,4/3/21,48
3768996,303588,ownerrez,4/30/21,5/2/21,227.7,455.4,2,4/2/21,28
3766565,303588,ownerrez,5/11/21,5/13/21,250,500,2,4/2/21,39
10939892,303588,ownerrez,6/14/24,6/16/24,499,998,2,6/9/24,5
10953037,303588,ownerrez,6/16/24,6/17/24,299,299,1,6/10/24,6
10952043,303588,ownerrez,6/17/24,6/19/24,299,598,2,6/10/24,7
10950101,303588,ownerrez,9/19/24,9/22/24,519,1557,3,6/9/24,102
10949031,303588,ownerrez,8/12/24,8/15/24,287,861,3,6/9/24,64
10996215,303588,ownerrez,6/23/24,6/24/24,549,549,1,6/14/24,9
11020744,303588,ownerrez,7/17/24,7/19/24,500,1000,2,6/17/24,30
11036701,303588,ownerrez,6/24/24,6/26/24,455,910,2,6/19/24,5
11064984,303588,ownerrez,9/22/24,9/24/24,324,648,2,6/23/24,91
11075772,303588,ownerrez,7/1/24,7/4/24,443,1329,3,6/24/24,7
11102497,303588,ownerrez,9/9/24,9/12/24,287,861,3,6/27/24,74
11117967,303588,ownerrez,10/14/24,10/17/24,499,1497,3,6/29/24,107
11123015,303588,ownerrez,8/4/24,8/7/24,432.3333333,1297,3,6/29/24,36
11168089,303588,ownerrez,7/4/24,7/5/24,234,234,1,7/4/24,0
11177259,303588,ownerrez,10/23/24,10/25/24,304,608,2,7/6/24,109
11181150,303588,ownerrez,7/21/24,7/23/24,470,940,2,7/6/24,15
11176326,303588,ownerrez,8/16/24,8/18/24,899,1798,2,7/5/24,42
11203894,303588,ownerrez,9/6/24,9/8/24,839,1678,2,7/9/24,59
11214316,303588,ownerrez,7/12/24,7/14/24,359,718,2,7/10/24,2
11234942,303588,ownerrez,11/4/24,11/7/24,425.6666667,1277,3,7/13/24,114
11231409,303588,ownerrez,7/19/24,7/21/24,558.5,1117,2,7/12/24,7
11231179,303588,ownerrez,7/14/24,7/15/24,279,279,1,7/12/24,2
11237323,303588,ownerrez,9/29/24,10/1/24,323,646,2,7/13/24,78
11236494,303588,ownerrez,7/15/24,7/17/24,299,598,2,7/13/24,2
11243907,303588,ownerrez,9/16/24,9/18/24,287,574,2,7/15/24,63
11270495,303588,ownerrez,10/1/24,10/3/24,499,998,2,7/18/24,75
11309355,303588,ownerrez,7/25/24,7/29/24,229,916,4,7/24/24,1
11321212,303588,ownerrez,10/18/24,10/20/24,799,1598,2,7/25/24,85
11357445,303588,ownerrez,8/3/24,8/4/24,899,899,1,7/29/24,5
11368558,303588,ownerrez,9/3/24,9/4/24,574,574,1,7/30/24,35
11443076,303588,ownerrez,9/27/24,9/29/24,899,1798,2,8/7/24,51
11479956,303588,ownerrez,8/23/24,8/25/24,599,1198,2,8/12/24,11
11478350,303588,ownerrez,11/9/24,11/11/24,649,1298,2,8/12/24,89
11474361,303588,ownerrez,8/19/24,8/22/24,287,861,3,8/11/24,8
11524338,303588,ownerrez,8/18/24,8/19/24,359,359,1,8/17/24,1
11580551,303588,ownerrez,3/17/25,3/19/25,289,578,2,8/24/24,205
11651798,303588,ownerrez,11/12/24,11/14/24,279,558,2,9/1/24,72
11801246,303588,ownerrez,10/25/24,10/27/24,799,1598,2,9/20/24,35
11826556,303588,ownerrez,12/31/24,1/2/25,465.5,931,2,9/23/24,99
11886671,303588,ownerrez,10/4/24,10/6/24,379,758,2,10/1/24,3
11956458,303588,ownerrez,10/13/24,10/14/24,279,279,1,10/10/24,3
12006140,303588,ownerrez,1/16/25,1/18/25,289,578,2,10/17/24,91
12033760,303588,ownerrez,10/28/24,10/31/24,265.6666667,797,3,10/21/24,7
12054166,303588,ownerrez,11/11/24,11/12/24,238.9,238.9,1,10/24/24,18
12068765,303588,ownerrez,12/6/24,12/8/24,799,1598,2,10/26/24,41
12092644,303588,ownerrez,11/15/24,11/18/24,532.6666667,1598,3,10/30/24,16
12113589,303588,ownerrez,5/12/25,5/14/25,339,678,2,11/2/24,191
12153242,303588,ownerrez,11/8/24,11/9/24,299,299,1,11/7/24,1
12173733,303588,ownerrez,12/15/24,12/17/24,499,998,2,11/8/24,37
12190742,303588,ownerrez,11/21/24,11/22/24,499,499,1,11/11/24,10
12193909,303588,ownerrez,12/12/24,12/14/24,649,1298,2,11/12/24,30
12230489,303588,ownerrez,12/27/24,12/29/24,799,1598,2,11/17/24,40
12250989,303588,ownerrez,7/1/25,7/3/25,467,934,2,11/20/24,223
12247643,303588,ownerrez,11/22/24,11/24/24,399,798,2,11/19/24,3
12267097,303588,ownerrez,3/13/25,3/16/25,599,1797,3,11/22/24,111
12277648,303588,ownerrez,11/25/24,11/26/24,279,279,1,11/24/24,1
12293649,303588,ownerrez,11/26/24,11/27/24,279,279,1,11/26/24,0
12297585,303588,ownerrez,11/28/24,12/1/24,292.3333333,877,3,11/27/24,1
12335120,303588,ownerrez,6/24/25,6/26/25,372,744,2,12/4/24,202
12365268,303588,ownerrez,12/8/24,12/10/24,259,518,2,12/8/24,0
12384102,303588,ownerrez,4/27/25,4/29/25,389,778,2,12/11/24,137
12405788,303588,ownerrez,1/11/25,1/13/25,289,578,2,12/14/24,28
12429275,303588,ownerrez,2/7/25,2/9/25,299,598,2,12/18/24,51
12456744,303588,ownerrez,1/24/25,1/27/25,292.3333333,877,3,12/23/24,32
12460165,303588,ownerrez,3/21/25,3/23/25,599,1198,2,12/23/24,88
12489865,303588,ownerrez,2/4/25,2/6/25,189,378,2,12/28/24,38
12548509,303588,ownerrez,1/13/25,1/15/25,189,378,2,1/3/25,10
12548056,303588,ownerrez,1/3/25,1/4/25,319,319,1,1/3/25,0
12545855,303588,ownerrez,4/24/25,4/27/25,679,2037,3,1/3/25,111
12554134,303588,ownerrez,1/27/25,1/29/25,189,378,2,1/4/25,23
12568107,303588,ownerrez,6/26/25,6/28/25,619,1238,2,1/6/25,171
12582318,303588,ownerrez,1/31/25,2/2/25,299,598,2,1/7/25,24
12632549,303588,ownerrez,4/16/25,4/19/25,525.6666667,1577,3,1/13/25,93
12657508,303588,ownerrez,4/5/25,4/8/25,525.6666667,1577,3,1/15/25,80
12677446,303588,ownerrez,4/11/25,4/13/25,599,1198,2,1/17/25,84
12698452,303588,ownerrez,2/14/25,2/16/25,609,1218,2,1/20/25,25
12755975,303588,ownerrez,6/1/25,6/4/25,393.3333333,1180,3,1/26/25,126
12762325,303588,ownerrez,2/2/25,2/4/25,198,396,2,1/27/25,6
12775328,303588,ownerrez,2/10/25,2/13/25,188,564,3,1/28/25,13
12869695,303588,ownerrez,2/13/25,2/14/25,235,235,1,2/6/25,7
12866000,303588,ownerrez,2/26/25,2/28/25,272.45,544.9,2,2/5/25,21
12865198,303588,ownerrez,2/23/25,2/25/25,189.325,378.65,2,2/5/25,18
12893859,303588,ownerrez,5/7/25,5/9/25,384,768,2,2/8/25,88
12914450,303588,ownerrez,3/7/25,3/9/25,624,1248,2,2/11/25,24
12910830,303588,ownerrez,4/29/25,5/1/25,425,850,2,2/10/25,78
12962092,303588,ownerrez,2/16/25,2/17/25,247,247,1,2/16/25,0
12965850,303588,ownerrez,2/28/25,3/2/25,622,1244,2,2/17/25,11
12978053,303588,ownerrez,3/23/25,3/25/25,336,672,2,2/18/25,33
12983450,303588,ownerrez,3/10/25,3/13/25,366,1098,3,2/18/25,20
13009932,303588,ownerrez,3/25/25,3/26/25,279,279,1,2/21/25,32
13008467,303588,ownerrez,3/26/25,3/28/25,366,732,2,2/21/25,33
13005536,303588,ownerrez,5/30/25,6/1/25,742,1484,2,2/21/25,98
13136650,303588,ownerrez,5/2/25,5/4/25,738,1476,2,3/5/25,58
13130373,303588,ownerrez,3/9/25,3/10/25,278,278,1,3/5/25,4
13127330,303588,ownerrez,3/19/25,3/21/25,371,742,2,3/4/25,15
13173927,303588,ownerrez,4/2/25,4/3/25,390,390,1,3/9/25,24
13179600,303588,ownerrez,4/1/25,4/2/25,390,390,1,3/10/25,22
13317394,303588,ownerrez,3/28/25,3/30/25,765,1530,2,3/23/25,5
13379651,303588,ownerrez,6/20/25,6/22/25,747.87,1495.74,2,3/29/25,83
13389225,303588,ownerrez,5/26/25,5/28/25,431.5,863,2,3/31/25,56
13418135,303588,ownerrez,5/16/25,5/18/25,880,1760,2,4/2/25,44
13438419,303588,ownerrez,6/29/25,7/1/25,416,832,2,4/4/25,86
13488553,303588,ownerrez,6/16/25,6/18/25,390,780,2,4/9/25,68
13479470,303588,ownerrez,8/8/25,8/10/25,771,1542,2,4/8/25,122
13501471,303588,ownerrez,8/1/25,8/3/25,732,1464,2,4/10/25,113
13520485,303588,ownerrez,4/20/25,4/22/25,180,360,2,4/12/25,8
13542143,303588,ownerrez,7/6/25,7/8/25,483,966,2,4/15/25,82
13548078,303588,ownerrez,7/14/25,7/16/25,470,940,2,4/16/25,89
13591866,303588,ownerrez,7/16/25,7/18/25,485.5,971,2,4/21/25,86
13583620,303588,ownerrez,6/12/25,6/14/25,865.5,1731,2,4/20/25,53
